Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88DV9,RS15_PSEPK,Rpso,Small ribosomal subunit protein uS15,PP_0812_15,R1,1179358.667,0.111075585,-0.954381391
Q88DV9,RS15_PSEPK,Rpso,Small ribosomal subunit protein uS15,PP_0812_15,R2,1274512.333,0.120071846,-0.920558811
Q88DV9,RS15_PSEPK,Rpso,Small ribosomal subunit protein uS15,PP_0812_15,R3,1230738.667,0.115962899,-0.935680936
Q88DW0,PNP_PSEPK,Pnp,Polyribonucleotide nucleotidyltransferase,PP_0812_15,R1,2553333.333,0.240480696,-0.618919779
Q88DW0,PNP_PSEPK,Pnp,Polyribonucleotide nucleotidyltransferase,PP_0812_15,R2,2634078,0.24815657,-0.605274222
Q88DW0,PNP_PSEPK,Pnp,Polyribonucleotide nucleotidyltransferase,PP_0812_15,R3,2579753.333,0.243070023,-0.614268599
Q88DW1,Q88DW1_PSEPK,Pp_4707,OsmY-related protein,PP_0812_15,R1,164704.0333,0.015512327,-1.80932306
Q88DW1,Q88DW1_PSEPK,Pp_4707,OsmY-related protein,PP_0812_15,R2,147673.9667,0.013912369,-1.856598913
Q88DW1,Q88DW1_PSEPK,Pp_4707,OsmY-related protein,PP_0812_15,R3,119513,0.011260777,-1.948431633
Q88DW4,Q88DW4_PSEPK,Pp_4704,DUF748 domain-containing protein,PP_0812_15,R1,3991.35,0.000375917,-3.424907482
Q88DW4,Q88DW4_PSEPK,Pp_4704,DUF748 domain-containing protein,PP_0812_15,R2,251458.6333,0.023689926,-1.625436303
Q88DW4,Q88DW4_PSEPK,Pp_4704,DUF748 domain-containing protein,PP_0812_15,R3,10006.36667,0.000942822,-3.025570368
Q88DW8,PANC_PSEPK,Panc,Pantothenate synthetase,PP_0812_15,R1,244657.7833,0.023042614,-1.637468258
Q88DW8,PANC_PSEPK,Panc,Pantothenate synthetase,PP_0812_15,R2,179894.45,0.016947862,-1.770885088
Q88DW8,PANC_PSEPK,Panc,Pantothenate synthetase,PP_0812_15,R3,224422.9333,0.021145621,-1.674779546
Q88DW9,PANB_PSEPK,Panb,3-methyl-2-oxobutanoate hydroxymethyltransferase,PP_0812_15,R1,99629.08333,0.00938337,-2.02764116
Q88DW9,PANB_PSEPK,Panb,3-methyl-2-oxobutanoate hydroxymethyltransferase,PP_0812_15,R2,117370.1,0.011057441,-1.956345379
Q88DW9,PANB_PSEPK,Panb,3-methyl-2-oxobutanoate hydroxymethyltransferase,PP_0812_15,R3,111623.8167,0.010517441,-1.978089913
Q88DX1,Q88DX1_PSEPK,Pcnb,Poly(A) polymerase I,PP_0812_15,R1,186765,0.017590096,-1.754731802
Q88DX1,Q88DX1_PSEPK,Pcnb,Poly(A) polymerase I,PP_0812_15,R2,200601.6667,0.018898689,-1.723568316
Q88DX1,Q88DX1_PSEPK,Pcnb,Poly(A) polymerase I,PP_0812_15,R3,185983,0.017523727,-1.756373532
Q88DX2,Q88DX2_PSEPK,Pp_4696,Nitrogen regulation protein NR(I),PP_0812_15,R1,246439.6667,0.023210437,-1.634316682
Q88DX2,Q88DX2_PSEPK,Pp_4696,Nitrogen regulation protein NR(I),PP_0812_15,R2,212445,0.02001445,-1.698656339
Q88DX2,Q88DX2_PSEPK,Pp_4696,Nitrogen regulation protein NR(I),PP_0812_15,R3,255411,0.024065385,-1.618607184
Q88DX4,GLUQ_PSEPK,Gluq,Glutamyl-Q tRNA(Asp) synthetase,PP_0812_15,R1,28423.65,0.002677026,-2.572347447
Q88DX4,GLUQ_PSEPK,Gluq,Glutamyl-Q tRNA(Asp) synthetase,PP_0812_15,R2,5313.45,0.00050058,-3.300526255
Q88DX4,GLUQ_PSEPK,Gluq,Glutamyl-Q tRNA(Asp) synthetase,PP_0812_15,R3,15770.16667,0.0014859,-2.828010498
Q88DX5,Q88DX5_PSEPK,Dksa,RNA polymerase-binding transcription factor DksA,PP_0812_15,R1,1338991.933,0.126110331,-0.899249334
Q88DX5,Q88DX5_PSEPK,Dksa,RNA polymerase-binding transcription factor DksA,PP_0812_15,R2,1236271.25,0.116469153,-0.933789084
Q88DX5,Q88DX5_PSEPK,Dksa,RNA polymerase-binding transcription factor DksA,PP_0812_15,R3,1191871.317,0.112300732,-0.949617413
Q88DX6,Q88DX6_PSEPK,Pp_4692,Aminotransferase,PP_0812_15,R1,94296.63333,0.008881144,-2.051531107
Q88DX6,Q88DX6_PSEPK,Pp_4692,Aminotransferase,PP_0812_15,R2,54938.01667,0.005175712,-2.286029877
Q88DX6,Q88DX6_PSEPK,Pp_4692,Aminotransferase,PP_0812_15,R3,61371.11667,0.005782521,-2.237882756
Q88DX9,Q88DX9_PSEPK,Pp_4689,"Heme/hemin ABC transporter, periplasmic heme/hemin-binding protein",PP_0812_15,R1,78757.2,0.007417593,-2.129737027
Q88DX9,Q88DX9_PSEPK,Pp_4689,"Heme/hemin ABC transporter, periplasmic heme/hemin-binding protein",PP_0812_15,R2,63133.98333,0.005947855,-2.225639662
Q88DX9,Q88DX9_PSEPK,Pp_4689,"Heme/hemin ABC transporter, periplasmic heme/hemin-binding protein",PP_0812_15,R3,58505.78333,0.005512543,-2.258647983
Q88DY4,Q88DY4_PSEPK,Pp_4684,Aminoglycoside phosphotransferase domain-containing protein,PP_0812_15,R1,651216.3333,0.061333534,-1.21230201
Q88DY4,Q88DY4_PSEPK,Pp_4684,Aminoglycoside phosphotransferase domain-containing protein,PP_0812_15,R2,658986,0.062083091,-1.207026665
Q88DY4,Q88DY4_PSEPK,Pp_4684,Aminoglycoside phosphotransferase domain-containing protein,PP_0812_15,R3,634901,0.059821766,-1.22314077
Q88DY5,Q88DY5_PSEPK,Mrcb,Penicillin-binding protein 1B,PP_0812_15,R1,77556.45,0.007304502,-2.136409372
Q88DY5,Q88DY5_PSEPK,Mrcb,Penicillin-binding protein 1B,PP_0812_15,R2,77340.81667,0.007286281,-2.1374941
Q88DY5,Q88DY5_PSEPK,Mrcb,Penicillin-binding protein 1B,PP_0812_15,R3,126352.8667,0.011905244,-1.924261681
Q88DY6,Q88DY6_PSEPK,Pp_4682,Uncharacterized protein,PP_0812_15,R1,207840.4333,0.019575044,-1.708297255
Q88DY6,Q88DY6_PSEPK,Pp_4682,Uncharacterized protein,PP_0812_15,R2,264154.7333,0.024886026,-1.604044456
Q88DY6,Q88DY6_PSEPK,Pp_4682,Uncharacterized protein,PP_0812_15,R3,275935.4833,0.025999247,-1.58503923
Q88DY8,Q88DY8_PSEPK,Ilvi,Acetolactate synthase,PP_0812_15,R1,777394.6667,0.073217393,-1.135385737
Q88DY8,Q88DY8_PSEPK,Ilvi,Acetolactate synthase,PP_0812_15,R2,825101.3333,0.077732822,-1.109395564
Q88DY8,Q88DY8_PSEPK,Ilvi,Acetolactate synthase,PP_0812_15,R3,903801,0.085158114,-1.069773963
Q88DY9,Q88DY9_PSEPK,Ilvh,Acetolactate synthase small subunit,PP_0812_15,R1,857005.8333,0.080715415,-1.093043516
Q88DY9,Q88DY9_PSEPK,Ilvh,Acetolactate synthase small subunit,PP_0812_15,R2,937868.1333,0.088356586,-1.053761074
Q88DY9,Q88DY9_PSEPK,Ilvh,Acetolactate synthase small subunit,PP_0812_15,R3,925606.2333,0.087212651,-1.05942051
Q88DZ0,ILVC_PSEPK,Ilvc,Ketol-acid reductoisomerase (NADP(+)),PP_0812_15,R1,3418544,0.321968867,-0.49218612
Q88DZ0,ILVC_PSEPK,Ilvc,Ketol-acid reductoisomerase (NADP(+)),PP_0812_15,R2,3503387.667,0.330054261,-0.481414657
Q88DZ0,ILVC_PSEPK,Ilvc,Ketol-acid reductoisomerase (NADP(+)),PP_0812_15,R3,3546438.667,0.334153237,-0.476054328
Q88E01,Q88E01_PSEPK,Mmsa-ii,methylmalonate-semialdehyde dehydrogenase (CoA acylating),PP_0812_15,R1,1083292.333,0.102027766,-0.991281625
Q88E01,Q88E01_PSEPK,Mmsa-ii,methylmalonate-semialdehyde dehydrogenase (CoA acylating),PP_0812_15,R2,1025905,0.096650542,-1.014795707
Q88E01,Q88E01_PSEPK,Mmsa-ii,methylmalonate-semialdehyde dehydrogenase (CoA acylating),PP_0812_15,R3,1051073.667,0.099034468,-1.004213625
Q88E02,Q88E02_PSEPK,Mmsb,3-hydroxyisobutyrate dehydrogenase,PP_0812_15,R1,1128773.333,0.106311304,-0.973420553
Q88E02,Q88E02_PSEPK,Mmsb,3-hydroxyisobutyrate dehydrogenase,PP_0812_15,R2,1153879.333,0.108707008,-0.963742458
Q88E02,Q88E02_PSEPK,Mmsb,3-hydroxyisobutyrate dehydrogenase,PP_0812_15,R3,1052032,0.099124765,-1.003817831
Q88E09,Q88E09_PSEPK,Ggt,Glutathione hydrolase proenzyme,PP_0812_15,R1,17582.33333,0.001655958,-2.780950785
Q88E09,Q88E09_PSEPK,Ggt,Glutathione hydrolase proenzyme,PP_0812_15,R2,5313.45,0.00050058,-3.300526255
Q88E09,Q88E09_PSEPK,Ggt,Glutathione hydrolase proenzyme,PP_0812_15,R3,12446.56667,0.001172743,-2.930797211
Q88E10,MCPS_PSEPK,Mcps,Methyl-accepting chemotaxis protein McpS,PP_0812_15,R1,3991.35,0.000375917,-3.424907482
Q88E10,MCPS_PSEPK,Mcps,Methyl-accepting chemotaxis protein McpS,PP_0812_15,R2,5313.45,0.00050058,-3.300526255
Q88E10,MCPS_PSEPK,Mcps,Methyl-accepting chemotaxis protein McpS,PP_0812_15,R3,1219.45,0.000114899,-3.939682783
Q88E11,Q88E11_PSEPK,Ypfj,Zinc metalloprotease,PP_0812_15,R1,46966.23333,0.004423423,-2.354241563
Q88E11,Q88E11_PSEPK,Ypfj,Zinc metalloprotease,PP_0812_15,R2,37708.63333,0.003552532,-2.449462061
Q88E11,Q88E11_PSEPK,Ypfj,Zinc metalloprotease,PP_0812_15,R3,43590.96667,0.004107237,-2.386450281
Q88E14,TRMA_PSEPK,Trma,tRNA/tmRNA (uracil-C(5))-methyltransferase,PP_0812_15,R1,211672,0.019935913,-1.700363881
Q88E14,TRMA_PSEPK,Trma,tRNA/tmRNA (uracil-C(5))-methyltransferase,PP_0812_15,R2,174849.3333,0.016472561,-1.783238873
Q88E14,TRMA_PSEPK,Trma,tRNA/tmRNA (uracil-C(5))-methyltransferase,PP_0812_15,R3,188149.3333,0.017727843,-1.751344097
Q88E17,Q88E17_PSEPK,Cioa,"Ubiquinol oxidase subunit I, cyanide insensitive",PP_0812_15,R1,59397.58333,0.005594245,-2.252258519
Q88E17,Q88E17_PSEPK,Cioa,"Ubiquinol oxidase subunit I, cyanide insensitive",PP_0812_15,R2,67721.68333,0.006380062,-2.195175109
Q88E17,Q88E17_PSEPK,Cioa,"Ubiquinol oxidase subunit I, cyanide insensitive",PP_0812_15,R3,87322.56667,0.008227724,-2.084720289
Q88E22,Q88E22_PSEPK,Fpr-ii,Flavodoxin/ferredoxin--NADP reductase,PP_0812_15,R1,812837.6667,0.076555523,-1.116023474
Q88E22,Q88E22_PSEPK,Fpr-ii,Flavodoxin/ferredoxin--NADP reductase,PP_0812_15,R2,810958.6667,0.076400441,-1.116904134
Q88E22,Q88E22_PSEPK,Fpr-ii,Flavodoxin/ferredoxin--NADP reductase,PP_0812_15,R3,780146.3333,0.0735071,-1.133670709
Q88E23,MSCL_PSEPK,Mscl,Large-conductance mechanosensitive channel,PP_0812_15,R1,82962.86667,0.007813695,-2.107143544
Q88E23,MSCL_PSEPK,Mscl,Large-conductance mechanosensitive channel,PP_0812_15,R2,48337.11667,0.004553841,-2.341622112
Q88E23,MSCL_PSEPK,Mscl,Large-conductance mechanosensitive channel,PP_0812_15,R3,19532.6,0.001840404,-2.735086725
Q88E26,Q88E26_PSEPK,Pp_4642,Cyclic diguanosine monophosphate-binding protein,PP_0812_15,R1,409569.9333,0.038574542,-1.413699227
Q88E26,Q88E26_PSEPK,Pp_4642,Cyclic diguanosine monophosphate-binding protein,PP_0812_15,R2,384549,0.036228373,-1.440951167
Q88E26,Q88E26_PSEPK,Pp_4642,Cyclic diguanosine monophosphate-binding protein,PP_0812_15,R3,114195.6167,0.010759762,-1.968197347
Q88E27,Q88E27_PSEPK,Yjiy,Transporter,PP_0812_15,R1,206813,0.019478277,-1.71044946
Q88E27,Q88E27_PSEPK,Yjiy,Transporter,PP_0812_15,R2,158734.4833,0.014954381,-1.825231571
Q88E27,Q88E27_PSEPK,Yjiy,Transporter,PP_0812_15,R3,137075.8167,0.012915584,-1.888885939
Q88E29,Q88E29_PSEPK,Zinu,P-loop guanosine triphosphatase-dependent zinc chaperone,PP_0812_15,R1,162315.4,0.015287358,-1.815667568
Q88E29,Q88E29_PSEPK,Zinu,P-loop guanosine triphosphatase-dependent zinc chaperone,PP_0812_15,R2,201928.5667,0.019023697,-1.720705091
Q88E29,Q88E29_PSEPK,Zinu,P-loop guanosine triphosphatase-dependent zinc chaperone,PP_0812_15,R3,130543.5833,0.012300103,-1.910091251
Q88E33,FABV_PSEPK,Fabv,Enoyl-[acyl-carrier-protein] reductase [NADH],PP_0812_15,R1,1203264.333,0.113327093,-0.945666251
Q88E33,FABV_PSEPK,Fabv,Enoyl-[acyl-carrier-protein] reductase [NADH],PP_0812_15,R2,1245656.333,0.117353322,-0.930504613
Q88E33,FABV_PSEPK,Fabv,Enoyl-[acyl-carrier-protein] reductase [NADH],PP_0812_15,R3,1238517.733,0.11669586,-0.932944552
Q88E35,Q88E35_PSEPK,Pp_4633,SMc04008-like domain-containing protein,PP_0812_15,R1,373516,0.035178872,-1.453718084
Q88E35,Q88E35_PSEPK,Pp_4633,SMc04008-like domain-containing protein,PP_0812_15,R2,414859,0.039083879,-1.408002337
Q88E35,Q88E35_PSEPK,Pp_4633,SMc04008-like domain-containing protein,PP_0812_15,R3,380821,0.035881791,-1.445125892
Q88E36,Q88E36_PSEPK,Folm,Dihydromonapterin reductase,PP_0812_15,R1,80860.13333,0.007615653,-2.118292841
Q88E36,Q88E36_PSEPK,Folm,Dihydromonapterin reductase,PP_0812_15,R2,108394.2,0.010211821,-1.990896809
Q88E36,Q88E36_PSEPK,Folm,Dihydromonapterin reductase,PP_0812_15,R3,43530.45,0.004101535,-2.387053624
Q88E40,Q88E40_PSEPK,Pp_4628,Flavodoxin-like domain-containing protein,PP_0812_15,R1,239623.7833,0.022568496,-1.646497373
Q88E40,Q88E40_PSEPK,Pp_4628,Flavodoxin-like domain-containing protein,PP_0812_15,R2,231672.4833,0.021825872,-1.661028399
Q88E40,Q88E40_PSEPK,Pp_4628,Flavodoxin-like domain-containing protein,PP_0812_15,R3,154063.6333,0.014516214,-1.838146645
Q88E47,HGD_PSEPK,Hmga,"Homogentisate 1,2-dioxygenase",PP_0812_15,R1,34426.38333,0.003242381,-2.489135894
Q88E47,HGD_PSEPK,Hmga,"Homogentisate 1,2-dioxygenase",PP_0812_15,R2,49477.91667,0.004661316,-2.331491449
Q88E47,HGD_PSEPK,Hmga,"Homogentisate 1,2-dioxygenase",PP_0812_15,R3,38708.61667,0.003647211,-2.43803913
Q88E48,Q88E48_PSEPK,Hmgb,fumarylacetoacetase,PP_0812_15,R1,217119.3333,0.020448959,-1.689328797
Q88E48,Q88E48_PSEPK,Hmgb,fumarylacetoacetase,PP_0812_15,R2,293254.3333,0.0276275,-1.558658415
Q88E48,Q88E48_PSEPK,Hmgb,fumarylacetoacetase,PP_0812_15,R3,311992.6667,0.029396634,-1.531702395
Q88E52,Q88E52_PSEPK,Pp_4616,YebG family protein,PP_0812_15,R1,228815.7833,0.021550566,-1.666541316
Q88E52,Q88E52_PSEPK,Pp_4616,YebG family protein,PP_0812_15,R2,243216.3333,0.022913418,-1.639910117
Q88E52,Q88E52_PSEPK,Pp_4616,YebG family protein,PP_0812_15,R3,267507.6667,0.02520516,-1.598510548
Q88E66,Q88E66_PSEPK,Pp_4601,"Transcriptional regulator, LysR family",PP_0812_15,R1,61419.18333,0.005784645,-2.237723257
Q88E66,Q88E66_PSEPK,Pp_4601,"Transcriptional regulator, LysR family",PP_0812_15,R2,58628.96667,0.005523437,-2.257790614
Q88E66,Q88E66_PSEPK,Pp_4601,"Transcriptional regulator, LysR family",PP_0812_15,R3,72429.96667,0.00682451,-2.165928496
Q88E73,Q88E73_PSEPK,Pp_4593,DUF465 domain-containing protein,PP_0812_15,R1,16650.01667,0.001568149,-2.804612622
Q88E73,Q88E73_PSEPK,Pp_4593,DUF465 domain-containing protein,PP_0812_15,R2,19099.21667,0.001799338,-2.744887298
Q88E73,Q88E73_PSEPK,Pp_4593,DUF465 domain-containing protein,PP_0812_15,R3,12591.38333,0.001186388,-2.925773335
Q88E75,Q88E75_PSEPK,Rnd,Ribonuclease D,PP_0812_15,R1,73570.28333,0.006929073,-2.159324866
Q88E75,Q88E75_PSEPK,Rnd,Ribonuclease D,PP_0812_15,R2,93207.05,0.008781039,-2.056454091
Q88E75,Q88E75_PSEPK,Rnd,Ribonuclease D,PP_0812_15,R3,101490.5667,0.009562664,-2.019421104
Q88E78,Q88E78_PSEPK,Pp_4588,Oxidoreductase (Nitroreductase family),PP_0812_15,R1,242614,0.022850124,-1.641111436
Q88E78,Q88E78_PSEPK,Pp_4588,Oxidoreductase (Nitroreductase family),PP_0812_15,R2,277974,0.026187939,-1.581898677
Q88E78,Q88E78_PSEPK,Pp_4588,Oxidoreductase (Nitroreductase family),PP_0812_15,R3,256728.3333,0.024189507,-1.61637298
Q88E83,Q88E83_PSEPK,Pp_4583,Peptidase,PP_0812_15,R1,121842.0667,0.011475456,-1.940230037
Q88E83,Q88E83_PSEPK,Pp_4583,Peptidase,PP_0812_15,R2,96014.15,0.009045496,-2.043567612
Q88E83,Q88E83_PSEPK,Pp_4583,Peptidase,PP_0812_15,R3,132682.6667,0.012501652,-1.90303259
Q88E89,PXPA2_PSEPK,Pxpa2,5-oxoprolinase subunit A 2,PP_0812_15,R1,70261.26667,0.00661742,-2.179311319
Q88E89,PXPA2_PSEPK,Pxpa2,5-oxoprolinase subunit A 2,PP_0812_15,R2,79598.4,0.007498968,-2.124998515
Q88E89,PXPA2_PSEPK,Pxpa2,5-oxoprolinase subunit A 2,PP_0812_15,R3,79283.56667,0.007470272,-2.126663602
Q88E93,Q88E93_PSEPK,Pp_4573,"ATPase, AAA family",PP_0812_15,R1,226180.3333,0.021302351,-1.671572454
Q88E93,Q88E93_PSEPK,Pp_4573,"ATPase, AAA family",PP_0812_15,R2,245535.3333,0.023131891,-1.635788856
Q88E93,Q88E93_PSEPK,Pp_4573,"ATPase, AAA family",PP_0812_15,R3,252817.3333,0.023821004,-1.623039935
Q88E95,Q88E95_PSEPK,Cysk,Cysteine synthase,PP_0812_15,R1,843569.6667,0.079449956,-1.099906339
Q88E95,Q88E95_PSEPK,Cysk,Cysteine synthase,PP_0812_15,R2,776385.3333,0.073143286,-1.135825531
Q88E95,Q88E95_PSEPK,Cysk,Cysteine synthase,PP_0812_15,R3,824250.3333,0.077662676,-1.10978765
Q88E96,Q88E96_PSEPK,Pp_4570,Aspartyl/asparaginy/proline hydroxylase domain-containing protein,PP_0812_15,R1,232311.3333,0.021879788,-1.659956897
Q88E96,Q88E96_PSEPK,Pp_4570,Aspartyl/asparaginy/proline hydroxylase domain-containing protein,PP_0812_15,R2,199480.3333,0.018793048,-1.726002768
Q88E96,Q88E96_PSEPK,Pp_4570,Aspartyl/asparaginy/proline hydroxylase domain-containing protein,PP_0812_15,R3,196496.3333,0.018514316,-1.73249233
Q88EA3,Q88EA3_PSEPK,Pp_4563,S1 motif domain-containing protein,PP_0812_15,R1,217596.2,0.020493872,-1.688375987
Q88EA3,Q88EA3_PSEPK,Pp_4563,S1 motif domain-containing protein,PP_0812_15,R2,213772.4,0.020139504,-1.69595122
Q88EA3,Q88EA3_PSEPK,Pp_4563,S1 motif domain-containing protein,PP_0812_15,R3,195799.3333,0.018448643,-1.734035572
Q88EA4,Q88EA4_PSEPK,Pp_4562,Uncharacterized protein,PP_0812_15,R1,103291.45,0.009728303,-2.01196292
Q88EA4,Q88EA4_PSEPK,Pp_4562,Uncharacterized protein,PP_0812_15,R2,109181.4833,0.010285991,-1.987753863
Q88EA4,Q88EA4_PSEPK,Pp_4562,Uncharacterized protein,PP_0812_15,R3,85475.81667,0.008053719,-2.094003522
Q88EB1,Q88EB1_PSEPK,Pp_4555,YCII-related domain-containing protein,PP_0812_15,R1,3991.35,0.000375917,-3.424907482
Q88EB1,Q88EB1_PSEPK,Pp_4555,YCII-related domain-containing protein,PP_0812_15,R2,93556.3,0.008813942,-2.054829816
Q88EB1,Q88EB1_PSEPK,Pp_4555,YCII-related domain-containing protein,PP_0812_15,R3,71670.86667,0.006752986,-2.170504125
Q88EB2,Q88EB2_PSEPK,Pp_4554,Activator of Hsp90 ATPase homologue 1-like C-terminal domain-containing protein,PP_0812_15,R1,20938.48333,0.00197205,-2.705082074
Q88EB2,Q88EB2_PSEPK,Pp_4554,Activator of Hsp90 ATPase homologue 1-like C-terminal domain-containing protein,PP_0812_15,R2,63824.96667,0.006012952,-2.220912257
Q88EB2,Q88EB2_PSEPK,Pp_4554,Activator of Hsp90 ATPase homologue 1-like C-terminal domain-containing protein,PP_0812_15,R3,19178.98333,0.001807086,-2.743021199
Q88EB4,Q88EB4_PSEPK,Pp_4552,MaoC-like domain-containing protein,PP_0812_15,R1,234122.1167,0.022050333,-1.656584852
Q88EB4,Q88EB4_PSEPK,Pp_4552,MaoC-like domain-containing protein,PP_0812_15,R2,251150.4833,0.023660895,-1.625968835
Q88EB4,Q88EB4_PSEPK,Pp_4552,MaoC-like domain-containing protein,PP_0812_15,R3,232741.4833,0.021929414,-1.658972983
Q88EB7,Q88EB7_PSEPK,Fadd-i,Long-chain-fatty-acid--CoA ligase,PP_0812_15,R1,245095.7333,0.023083861,-1.636691543
Q88EB7,Q88EB7_PSEPK,Fadd-i,Long-chain-fatty-acid--CoA ligase,PP_0812_15,R2,196735.5333,0.018534461,-1.732020046
Q88EB7,Q88EB7_PSEPK,Fadd-i,Long-chain-fatty-acid--CoA ligase,PP_0812_15,R3,218851.0667,0.020620628,-1.685698113
Q88EC0,Q88EC0_PSEPK,Hrpa,ATP-dependent helicase HrpA,PP_0812_15,R1,186741.2667,0.01758786,-1.754786994
Q88EC0,Q88EC0_PSEPK,Hrpa,ATP-dependent helicase HrpA,PP_0812_15,R2,167979.5,0.015825354,-1.800646569
Q88EC0,Q88EC0_PSEPK,Hrpa,ATP-dependent helicase HrpA,PP_0812_15,R3,207311.6667,0.01953336,-1.709223038
Q88EC1,Q88EC1_PSEPK,Pp_4545,Beta-ketodecanoyl-(Acyl-carrier-protein) synthase,PP_0812_15,R1,462976.3333,0.043604519,-1.360468503
Q88EC1,Q88EC1_PSEPK,Pp_4545,Beta-ketodecanoyl-(Acyl-carrier-protein) synthase,PP_0812_15,R2,501029.6667,0.04720202,-1.326039412
Q88EC1,Q88EC1_PSEPK,Pp_4545,Beta-ketodecanoyl-(Acyl-carrier-protein) synthase,PP_0812_15,R3,437532.3333,0.041225257,-1.384836628
Q88EC5,Q88EC5_PSEPK,Ppia,Peptidyl-prolyl cis-trans isomerase,PP_0812_15,R1,112351.45,0.010581601,-1.975448612
Q88EC5,Q88EC5_PSEPK,Ppia,Peptidyl-prolyl cis-trans isomerase,PP_0812_15,R2,96842.21667,0.009123508,-2.039838132
Q88EC5,Q88EC5_PSEPK,Ppia,Peptidyl-prolyl cis-trans isomerase,PP_0812_15,R3,98321.65,0.009264082,-2.033197623
Q88ED3,Q88ED3_PSEPK,Srmb,ATP-dependent DEAD-box RNA helicase require for 50S ribosomal subunit biogenesis,PP_0812_15,R1,396404.9167,0.03733462,-1.427888262
Q88ED3,Q88ED3_PSEPK,Srmb,ATP-dependent DEAD-box RNA helicase require for 50S ribosomal subunit biogenesis,PP_0812_15,R2,430537.35,0.040560937,-1.39189202
Q88ED3,Q88ED3_PSEPK,Srmb,ATP-dependent DEAD-box RNA helicase require for 50S ribosomal subunit biogenesis,PP_0812_15,R3,432529.35,0.040753865,-1.389831198
Q88EE4,Q88EE4_PSEPK,Pp_4521,Aerotaxis receptor,PP_0812_15,R1,3991.35,0.000375917,-3.424907482
Q88EE4,Q88EE4_PSEPK,Pp_4521,Aerotaxis receptor,PP_0812_15,R2,5313.45,0.00050058,-3.300526255
Q88EE4,Q88EE4_PSEPK,Pp_4521,Aerotaxis receptor,PP_0812_15,R3,43204.96667,0.004070867,-2.390313107
Q88EE6,Q88EE6_PSEPK,Tolc,Agglutination protein,PP_0812_15,R1,269057.6667,0.025340669,-1.596181923
Q88EE6,Q88EE6_PSEPK,Tolc,Agglutination protein,PP_0812_15,R2,222082.3333,0.020922384,-1.679388842
Q88EE6,Q88EE6_PSEPK,Tolc,Agglutination protein,PP_0812_15,R3,161300.8167,0.015198117,-1.818210215
Q88EE8,Q88EE8_PSEPK,Pp_4517,YecA family protein,PP_0812_15,R1,510646,0.048094193,-1.31790736
Q88EE8,Q88EE8_PSEPK,Pp_4517,YecA family protein,PP_0812_15,R2,524015.6667,0.049367532,-1.306558582
Q88EE8,Q88EE8_PSEPK,Pp_4517,YecA family protein,PP_0812_15,R3,531778.3333,0.050105322,-1.300116142
Q88EE9,Q88EE9_PSEPK,Recq,ATP-dependent DNA helicase RecQ,PP_0812_15,R1,3991.35,0.000375917,-3.424907482
Q88EE9,Q88EE9_PSEPK,Recq,ATP-dependent DNA helicase RecQ,PP_0812_15,R2,16590.53333,0.001562995,-2.806042506
Q88EE9,Q88EE9_PSEPK,Recq,ATP-dependent DNA helicase RecQ,PP_0812_15,R3,7982.933333,0.00075217,-3.123684279
Q88EF9,Q88EF9_PSEPK,Pp_4506,Putative NAD(P)H nitroreductase,PP_0812_15,R1,411817.6667,0.03878624,-1.411322321
Q88EF9,Q88EF9_PSEPK,Pp_4506,Putative NAD(P)H nitroreductase,PP_0812_15,R2,486405.6667,0.045824293,-1.338904228
Q88EF9,Q88EF9_PSEPK,Pp_4506,Putative NAD(P)H nitroreductase,PP_0812_15,R3,419141.6667,0.039492448,-1.403485945
Q88EG2,Q88EG2_PSEPK,Pp_4503,DNA-binding response regulator,PP_0812_15,R1,73860.11667,0.00695637,-2.157617305
Q88EG2,Q88EG2_PSEPK,Pp_4503,DNA-binding response regulator,PP_0812_15,R2,73881.95,0.006960421,-2.157364504
Q88EG2,Q88EG2_PSEPK,Pp_4503,DNA-binding response regulator,PP_0812_15,R3,85776.81667,0.00808208,-2.092476856
Q88EG5,Q88EG5_PSEPK,Ycio,Maturation enzyme,PP_0812_15,R1,167369.3333,0.015763353,-1.802351408
Q88EG5,Q88EG5_PSEPK,Ycio,Maturation enzyme,PP_0812_15,R2,68892.41667,0.006490357,-2.187731434
Q88EG5,Q88EG5_PSEPK,Ycio,Maturation enzyme,PP_0812_15,R3,159956.1333,0.015071418,-1.821845884
Q88EH0,D2HDH_PSEPK,Ydij,D-2-hydroxyglutarate dehydrogenase,PP_0812_15,R1,79078.6,0.007447863,-2.127968322
Q88EH0,D2HDH_PSEPK,Ydij,D-2-hydroxyglutarate dehydrogenase,PP_0812_15,R2,65150.51667,0.006137832,-2.211984989
Q88EH0,D2HDH_PSEPK,Ydij,D-2-hydroxyglutarate dehydrogenase,PP_0812_15,R3,104468.4,0.009843242,-2.006861838
Q88EH6,ACSA1_PSEPK,Acsa1,Acetyl-coenzyme A synthetase 1,PP_0812_15,R1,3130737.667,0.294862392,-0.530380616
Q88EH6,ACSA1_PSEPK,Acsa1,Acetyl-coenzyme A synthetase 1,PP_0812_15,R2,2852946.667,0.268776194,-0.5706092
Q88EH6,ACSA1_PSEPK,Acsa1,Acetyl-coenzyme A synthetase 1,PP_0812_15,R3,3202743.667,0.301769539,-0.5203246
