Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88CQ5,FPG_PSEPK,Mutm,Formamidopyrimidine-DNA glycosylase,Control_P2,R3,578267.0667,0.011293822,-1.947159068
Q88CQ7,COAD_PSEPK,Coad,Phosphopantetheine adenylyltransferase,Control_P1,R1,2011806.467,0.041329114,-1.383743907
Q88CQ7,COAD_PSEPK,Coad,Phosphopantetheine adenylyltransferase,Control_P1,R2,2536102.533,0.050892731,-1.293344246
Q88CQ7,COAD_PSEPK,Coad,Phosphopantetheine adenylyltransferase,Control_P1,R3,2639609.867,0.052604056,-1.278980769
Q88CQ7,COAD_PSEPK,Coad,Phosphopantetheine adenylyltransferase,Control_P2,R1,2413830.3,0.045184963,-1.345006069
Q88CQ7,COAD_PSEPK,Coad,Phosphopantetheine adenylyltransferase,Control_P2,R2,2380168,0.044458976,-1.352040541
Q88CQ7,COAD_PSEPK,Coad,Phosphopantetheine adenylyltransferase,Control_P2,R3,1744067.267,0.034062436,-1.467724296
Q88CQ7,COAD_PSEPK,Coad,Phosphopantetheine adenylyltransferase,Control_P3,R1,2777429.967,0.052319982,-1.281332414
Q88CQ7,COAD_PSEPK,Coad,Phosphopantetheine adenylyltransferase,Control_P3,R2,2654076.567,0.048721043,-1.312283427
Q88CQ7,COAD_PSEPK,Coad,Phosphopantetheine adenylyltransferase,Control_P3,R3,3077379.067,0.055750964,-1.253747617
Q88CQ7,COAD_PSEPK,Coad,Phosphopantetheine adenylyltransferase,Control_P4,R1,2853479.4,0.050351434,-1.297988159
Q88CQ7,COAD_PSEPK,Coad,Phosphopantetheine adenylyltransferase,Control_P4,R2,2554514.933,0.045365953,-1.343269959
Q88CQ7,COAD_PSEPK,Coad,Phosphopantetheine adenylyltransferase,Control_P4,R3,3034077.067,0.052690089,-1.278271069
Q88CR0,Q88CR0_PSEPK,Calb,Aldehyde dehydrogenase,Control_P1,R1,665811.1333,0.013677948,-1.863979054
Q88CR0,Q88CR0_PSEPK,Calb,Aldehyde dehydrogenase,Control_P1,R3,621684.2,0.012389373,-1.906950682
Q88CR0,Q88CR0_PSEPK,Calb,Aldehyde dehydrogenase,Control_P2,R1,769855.9667,0.014411085,-1.841303323
Q88CR0,Q88CR0_PSEPK,Calb,Aldehyde dehydrogenase,Control_P3,R3,667632.2,0.012095078,-1.917391337
Q88CR0,Q88CR0_PSEPK,Calb,Aldehyde dehydrogenase,Control_P4,R1,653320.4,0.011528248,-1.938236682
Q88CR0,Q88CR0_PSEPK,Calb,Aldehyde dehydrogenase,Control_P4,R2,990323.6,0.017587282,-1.754801276
Q88CR0,Q88CR0_PSEPK,Calb,Aldehyde dehydrogenase,Control_P4,R3,1025437.867,0.017807858,-1.749388326
Q88CR2,Q88CR2_PSEPK,Ssea,3-mercaptopyruvate sulfurtransferase,Control_P1,R1,3678687.467,0.075572325,-1.121637215
Q88CR2,Q88CR2_PSEPK,Ssea,3-mercaptopyruvate sulfurtransferase,Control_P1,R2,3492769.2,0.070090448,-1.154341165
Q88CR2,Q88CR2_PSEPK,Ssea,3-mercaptopyruvate sulfurtransferase,Control_P1,R3,3863566.867,0.076995957,-1.113532079
Q88CR2,Q88CR2_PSEPK,Ssea,3-mercaptopyruvate sulfurtransferase,Control_P2,R1,3483830.3,0.065214503,-1.185655811
Q88CR2,Q88CR2_PSEPK,Ssea,3-mercaptopyruvate sulfurtransferase,Control_P2,R2,4023501.333,0.075154674,-1.124044004
Q88CR2,Q88CR2_PSEPK,Ssea,3-mercaptopyruvate sulfurtransferase,Control_P2,R3,2966444.867,0.057936033,-1.237051246
Q88CR2,Q88CR2_PSEPK,Ssea,3-mercaptopyruvate sulfurtransferase,Control_P3,R1,1621526.6,0.030545592,-1.515051454
Q88CR2,Q88CR2_PSEPK,Ssea,3-mercaptopyruvate sulfurtransferase,Control_P3,R2,2880743.233,0.052881976,-1.276692324
Q88CR2,Q88CR2_PSEPK,Ssea,3-mercaptopyruvate sulfurtransferase,Control_P3,R3,3295356.2,0.059699921,-1.224026247
Q88CR2,Q88CR2_PSEPK,Ssea,3-mercaptopyruvate sulfurtransferase,Control_P4,R1,2943479.4,0.05193954,-1.2845019
Q88CR2,Q88CR2_PSEPK,Ssea,3-mercaptopyruvate sulfurtransferase,Control_P4,R2,3844514.933,0.068275226,-1.165736853
Q88CR2,Q88CR2_PSEPK,Ssea,3-mercaptopyruvate sulfurtransferase,Control_P4,R3,3410371.867,0.059224862,-1.22749594
Q88CR8,Q88CR8_PSEPK,Pp_5112,Processin peptidase,Control_P1,R1,686446,0.014101856,-1.850723729
Q88CR8,Q88CR8_PSEPK,Pp_5112,Processin peptidase,Control_P1,R2,745538.4,0.014960943,-1.825041037
Q88CR8,Q88CR8_PSEPK,Pp_5112,Processin peptidase,Control_P2,R1,1531123.667,0.028661404,-1.542702534
Q88CR8,Q88CR8_PSEPK,Pp_5112,Processin peptidase,Control_P2,R2,630336,0.011773998,-1.929076042
Q88CR8,Q88CR8_PSEPK,Pp_5112,Processin peptidase,Control_P2,R3,962466.8667,0.018797421,-1.725901739
Q88CR8,Q88CR8_PSEPK,Pp_5112,Processin peptidase,Control_P3,R1,1582997.667,0.029819801,-1.525495256
Q88CR8,Q88CR8_PSEPK,Pp_5112,Processin peptidase,Control_P3,R2,1067409.9,0.019594507,-1.707865648
Q88CR8,Q88CR8_PSEPK,Pp_5112,Processin peptidase,Control_P3,R3,1302022.867,0.023587939,-1.62731
Q88CR8,Q88CR8_PSEPK,Pp_5112,Processin peptidase,Control_P4,R1,905707.6667,0.01598178,-1.796374857
Q88CR8,Q88CR8_PSEPK,Pp_5112,Processin peptidase,Control_P4,R2,1615987.333,0.028698523,-1.542140453
Q88CR8,Q88CR8_PSEPK,Pp_5112,Processin peptidase,Control_P4,R3,1597012.667,0.027733883,-1.556989316
Q88CR9,Q88CR9_PSEPK,Ftsy,Signal recognition particle receptor FtsY,Control_P1,R1,2316666.667,0.047591944,-1.322466557
Q88CR9,Q88CR9_PSEPK,Ftsy,Signal recognition particle receptor FtsY,Control_P1,R2,2343333.333,0.047024373,-1.327676984
Q88CR9,Q88CR9_PSEPK,Ftsy,Signal recognition particle receptor FtsY,Control_P1,R3,1420233.533,0.028303442,-1.548160749
Q88CR9,Q88CR9_PSEPK,Ftsy,Signal recognition particle receptor FtsY,Control_P2,R1,1853830.3,0.034702213,-1.459642827
Q88CR9,Q88CR9_PSEPK,Ftsy,Signal recognition particle receptor FtsY,Control_P2,R2,3340000,0.062387605,-1.204901686
Q88CR9,Q88CR9_PSEPK,Ftsy,Signal recognition particle receptor FtsY,Control_P2,R3,2810000,0.054880593,-1.260581207
Q88CR9,Q88CR9_PSEPK,Ftsy,Signal recognition particle receptor FtsY,Control_P3,R1,2676666.667,0.050421848,-1.29738124
Q88CR9,Q88CR9_PSEPK,Ftsy,Signal recognition particle receptor FtsY,Control_P3,R2,2950000,0.054153327,-1.266374859
Q88CR9,Q88CR9_PSEPK,Ftsy,Signal recognition particle receptor FtsY,Control_P3,R3,2916666.667,0.052839438,-1.277041814
Q88CR9,Q88CR9_PSEPK,Ftsy,Signal recognition particle receptor FtsY,Control_P4,R1,3170000,0.055936638,-1.252303639
Q88CR9,Q88CR9_PSEPK,Ftsy,Signal recognition particle receptor FtsY,Control_P4,R2,3036666.667,0.053928547,-1.268181283
Q88CR9,Q88CR9_PSEPK,Ftsy,Signal recognition particle receptor FtsY,Control_P4,R3,2930000,0.050882676,-1.293430056
Q88CS0,Q88CS0_PSEPK,Ftse,Cell division ATP-binding protein FtsE,Control_P1,R2,1086102.533,0.021795145,-1.661640227
Q88CS0,Q88CS0_PSEPK,Ftse,Cell division ATP-binding protein FtsE,Control_P1,R3,956900.2,0.0190698,-1.719653867
Q88CS0,Q88CS0_PSEPK,Ftse,Cell division ATP-binding protein FtsE,Control_P3,R2,571486.4667,0.010490811,-1.979190924
Q88CS0,Q88CS0_PSEPK,Ftse,Cell division ATP-binding protein FtsE,Control_P3,R3,657946.2,0.011919602,-1.923738229
Q88CS0,Q88CS0_PSEPK,Ftse,Cell division ATP-binding protein FtsE,Control_P4,R1,863625.4667,0.015239213,-1.817037461
Q88CS0,Q88CS0_PSEPK,Ftse,Cell division ATP-binding protein FtsE,Control_P4,R2,1017848.267,0.018076096,-1.742895364
Q88CS0,Q88CS0_PSEPK,Ftse,Cell division ATP-binding protein FtsE,Control_P4,R3,1203705.2,0.020903666,-1.67977754
Q88CS6,THIG_PSEPK,Thig,Thiazole synthase,Control_P1,R1,1215354.133,0.024967366,-1.602627265
Q88CS6,THIG_PSEPK,Thig,Thiazole synthase,Control_P1,R2,1189435.867,0.023868767,-1.622170024
Q88CS6,THIG_PSEPK,Thig,Thiazole synthase,Control_P1,R3,1145752.533,0.022833386,-1.641429686
Q88CS6,THIG_PSEPK,Thig,Thiazole synthase,Control_P2,R1,1333830.3,0.024968231,-1.602612225
Q88CS6,THIG_PSEPK,Thig,Thiazole synthase,Control_P2,R2,1536834.667,0.028706417,-1.542021005
Q88CS6,THIG_PSEPK,Thig,Thiazole synthase,Control_P2,R3,1439133.533,0.02810694,-1.551186434
Q88CS6,THIG_PSEPK,Thig,Thiazole synthase,Control_P3,R1,1941657.667,0.036576078,-1.436802869
Q88CS6,THIG_PSEPK,Thig,Thiazole synthase,Control_P3,R2,2161193,0.039673149,-1.401503322
Q88CS6,THIG_PSEPK,Thig,Thiazole synthase,Control_P3,R3,2553333.333,0.046257153,-1.334821097
Q88CS6,THIG_PSEPK,Thig,Thiazole synthase,Control_P4,R1,1892437.667,0.03339325,-1.476341317
Q88CS6,THIG_PSEPK,Thig,Thiazole synthase,Control_P4,R2,1586716.333,0.028178696,-1.550079113
Q88CS6,THIG_PSEPK,Thig,Thiazole synthase,Control_P4,R3,2044134,0.035498638,-1.449788315
Q88CS7,TRMB_PSEPK,Trmb,tRNA (guanine-N(7)-)-methyltransferase,Control_P1,R1,694255.1333,0.014262281,-1.845811008
Q88CS7,TRMB_PSEPK,Trmb,tRNA (guanine-N(7)-)-methyltransferase,Control_P1,R3,767133.7333,0.015287996,-1.815649431
Q88CS7,TRMB_PSEPK,Trmb,tRNA (guanine-N(7)-)-methyltransferase,Control_P2,R1,1185141.4,0.022184894,-1.653942634
Q88CS7,TRMB_PSEPK,Trmb,tRNA (guanine-N(7)-)-methyltransferase,Control_P2,R2,904649.3333,0.016897876,-1.772167886
Q88CS7,TRMB_PSEPK,Trmb,tRNA (guanine-N(7)-)-methyltransferase,Control_P2,R3,1009120.533,0.019708588,-1.705344484
Q88CS7,TRMB_PSEPK,Trmb,tRNA (guanine-N(7)-)-methyltransferase,Control_P3,R1,1088997.3,0.020514043,-1.687948728
Q88CS7,TRMB_PSEPK,Trmb,tRNA (guanine-N(7)-)-methyltransferase,Control_P3,R2,1442100.533,0.026472726,-1.577201337
Q88CS7,TRMB_PSEPK,Trmb,tRNA (guanine-N(7)-)-methyltransferase,Control_P3,R3,1232022.867,0.022319793,-1.651309843
Q88CS7,TRMB_PSEPK,Trmb,tRNA (guanine-N(7)-)-methyltransferase,Control_P4,R1,975442.4,0.017212293,-1.764161272
Q88CS7,TRMB_PSEPK,Trmb,tRNA (guanine-N(7)-)-methyltransferase,Control_P4,R2,722363.2,0.012828539,-1.891822792
Q88CS7,TRMB_PSEPK,Trmb,tRNA (guanine-N(7)-)-methyltransferase,Control_P4,R3,1164698.6,0.020226274,-1.694084123
Q88CT2,Q88CT2_PSEPK,Metw,Methionine biosynthesis protein MetW,Control_P1,R1,745403.4667,0.015313036,-1.814938699
Q88CT2,Q88CT2_PSEPK,Metw,Methionine biosynthesis protein MetW,Control_P3,R1,1158193.267,0.021817526,-1.661194495
Q88CT2,Q88CT2_PSEPK,Metw,Methionine biosynthesis protein MetW,Control_P3,R2,591486.4667,0.010857953,-1.964252062
Q88CT2,Q88CT2_PSEPK,Metw,Methionine biosynthesis protein MetW,Control_P4,R2,789029.8667,0.014012481,-1.853484962
Q88CT2,Q88CT2_PSEPK,Metw,Methionine biosynthesis protein MetW,Control_P4,R3,753705.2,0.013088921,-1.883096165
Q88CT5,Q88CT5_PSEPK,Proi,Pyrroline-5-carboxylate reductase,Control_P1,R1,3170691.333,0.065136416,-1.186176142
Q88CT5,Q88CT5_PSEPK,Proi,Pyrroline-5-carboxylate reductase,Control_P1,R2,3113153,0.062472576,-1.204310589
Q88CT5,Q88CT5_PSEPK,Proi,Pyrroline-5-carboxylate reductase,Control_P1,R3,1820233.533,0.036274931,-1.440393401
Q88CT5,Q88CT5_PSEPK,Proi,Pyrroline-5-carboxylate reductase,Control_P2,R1,1700496.967,0.031831936,-1.497136942
Q88CT5,Q88CT5_PSEPK,Proi,Pyrroline-5-carboxylate reductase,Control_P2,R2,1570168,0.029329048,-1.532702031
Q88CT5,Q88CT5_PSEPK,Proi,Pyrroline-5-carboxylate reductase,Control_P2,R3,2650654,0.051768492,-1.285934486
Q88CT5,Q88CT5_PSEPK,Proi,Pyrroline-5-carboxylate reductase,Control_P3,R1,1834096.633,0.034549891,-1.461553317
Q88CT5,Q88CT5_PSEPK,Proi,Pyrroline-5-carboxylate reductase,Control_P3,R2,1767409.9,0.032444449,-1.488859591
Q88CT5,Q88CT5_PSEPK,Proi,Pyrroline-5-carboxylate reductase,Control_P3,R3,3883333.333,0.070351937,-1.152723941
Q88CT5,Q88CT5_PSEPK,Proi,Pyrroline-5-carboxylate reductase,Control_P4,R1,1956812.733,0.034529188,-1.461813635
Q88CT5,Q88CT5_PSEPK,Proi,Pyrroline-5-carboxylate reductase,Control_P4,R2,4270000,0.075831469,-1.12015053
Q88CT5,Q88CT5_PSEPK,Proi,Pyrroline-5-carboxylate reductase,Control_P4,R3,3470000,0.060260371,-1.219968202
Q88CU0,Q88CU0_PSEPK,Pp_5090,Cell division protein,Control_P1,R1,729083.8,0.014977776,-1.824552659
Q88CU0,Q88CU0_PSEPK,Pp_5090,Cell division protein,Control_P1,R2,886462.8667,0.017788916,-1.749850506
Q88CU0,Q88CU0_PSEPK,Pp_5090,Cell division protein,Control_P1,R3,616825.5333,0.012292546,-1.910358169
Q88CU0,Q88CU0_PSEPK,Pp_5090,Cell division protein,Control_P2,R1,729807.6333,0.013661412,-1.864504402
Q88CU0,Q88CU0_PSEPK,Pp_5090,Cell division protein,Control_P2,R2,798443.3333,0.014914062,-1.826404054
Q88CU0,Q88CU0_PSEPK,Pp_5090,Cell division protein,Control_P2,R3,824961.8667,0.016111885,-1.792853653
Q88CU0,Q88CU0_PSEPK,Pp_5090,Cell division protein,Control_P3,R1,837811.3,0.015782314,-1.801829317
Q88CU0,Q88CU0_PSEPK,Pp_5090,Cell division protein,Control_P3,R2,715400.9,0.013132657,-1.881647392
Q88CU0,Q88CU0_PSEPK,Pp_5090,Cell division protein,Control_P3,R3,717822.8667,0.013004351,-1.885911323
Q88CU0,Q88CU0_PSEPK,Pp_5090,Cell division protein,Control_P4,R1,708670.7333,0.01250494,-1.902918403
Q88CU0,Q88CU0_PSEPK,Pp_5090,Cell division protein,Control_P4,R2,790739,0.014042834,-1.852545246
Q88CU0,Q88CU0_PSEPK,Pp_5090,Cell division protein,Control_P4,R3,716521.2,0.01244318,-1.905068632
Q88CU1,SYR_PSEPK,Args,Arginine--tRNA ligase,Control_P1,R1,5456666.667,0.112097859,-0.950402683
Q88CU1,SYR_PSEPK,Args,Arginine--tRNA ligase,Control_P1,R2,4733333.333,0.094985221,-1.022343964
Q88CU1,SYR_PSEPK,Args,Arginine--tRNA ligase,Control_P1,R3,5566666.667,0.110936562,-0.954925296
Q88CU1,SYR_PSEPK,Args,Arginine--tRNA ligase,Control_P2,R1,5700000,0.106699418,-0.971837948
Q88CU1,SYR_PSEPK,Args,Arginine--tRNA ligase,Control_P2,R2,5530000,0.103294448,-0.985923022
Q88CU1,SYR_PSEPK,Args,Arginine--tRNA ligase,Control_P2,R3,5500000,0.10741753,-0.968924837
Q88CU1,SYR_PSEPK,Args,Arginine--tRNA ligase,Control_P3,R1,4910000,0.092492381,-1.033894039
Q88CU1,SYR_PSEPK,Args,Arginine--tRNA ligase,Control_P3,R2,5293333.333,0.097170037,-1.012467631
Q88CU1,SYR_PSEPK,Args,Arginine--tRNA ligase,Control_P3,R3,5036666.667,0.09124616,-1.039785402
Q88CU1,SYR_PSEPK,Args,Arginine--tRNA ligase,Control_P4,R1,5153333.333,0.090933799,-1.041274666
Q88CU1,SYR_PSEPK,Args,Arginine--tRNA ligase,Control_P4,R2,4823333.333,0.085658186,-1.067231129
Q88CU1,SYR_PSEPK,Args,Arginine--tRNA ligase,Control_P4,R3,4896666.667,0.085036008,-1.070397136
Q88CU5,Q88CU5_PSEPK,Maeb,Malic enzyme B,Control_P1,R1,10888783.67,0.223691387,-0.650350738
Q88CU5,Q88CU5_PSEPK,Maeb,Malic enzyme B,Control_P1,R2,10042769.2,0.201531264,-0.695657572
Q88CU5,Q88CU5_PSEPK,Maeb,Malic enzyme B,Control_P1,R3,9856900.2,0.196435442,-0.706780153
Q88CU5,Q88CU5_PSEPK,Maeb,Malic enzyme B,Control_P2,R1,12557163.63,0.23506001,-0.62882125
Q88CU5,Q88CU5_PSEPK,Maeb,Malic enzyme B,Control_P2,R2,10300168,0.192396052,-0.715803845
Q88CU5,Q88CU5_PSEPK,Maeb,Malic enzyme B,Control_P2,R3,12029133.53,0.234934512,-0.629053181
Q88CU5,Q88CU5_PSEPK,Maeb,Malic enzyme B,Control_P3,R1,19253333.33,0.362685672,-0.440469601
Q88CU5,Q88CU5_PSEPK,Maeb,Malic enzyme B,Control_P3,R2,18227409.9,0.334601656,-0.475471914
Q88CU5,Q88CU5_PSEPK,Maeb,Malic enzyme B,Control_P3,R3,19616666.67,0.35538296,-0.4493034
Q88CU5,Q88CU5_PSEPK,Maeb,Malic enzyme B,Control_P4,R1,16826817,0.296919739,-0.527360929
Q88CU5,Q88CU5_PSEPK,Maeb,Malic enzyme B,Control_P4,R2,17563333.33,0.311909454,-0.505971461
Q88CU5,Q88CU5_PSEPK,Maeb,Malic enzyme B,Control_P4,R3,17862243.67,0.310197528,-0.508361667
Q88CU6,Q88CU6_PSEPK,Mrca,Penicillin-binding protein 1A,Control_P1,R1,1268102,0.026050981,-1.58417592
Q88CU6,Q88CU6_PSEPK,Mrca,Penicillin-binding protein 1A,Control_P1,R2,721224.2,0.014473022,-1.839440763
Q88CU6,Q88CU6_PSEPK,Mrca,Penicillin-binding protein 1A,Control_P1,R3,865056.3333,0.017239469,-1.763476122
Q88CU6,Q88CU6_PSEPK,Mrca,Penicillin-binding protein 1A,Control_P2,R1,1097798.333,0.020549902,-1.687190236
Q88CU6,Q88CU6_PSEPK,Mrca,Penicillin-binding protein 1A,Control_P2,R3,1040579,0.020322987,-1.69201247
Q88CU6,Q88CU6_PSEPK,Mrca,Penicillin-binding protein 1A,Control_P3,R3,664654.8667,0.012041139,-1.919332423
Q88CU6,Q88CU6_PSEPK,Mrca,Penicillin-binding protein 1A,Control_P4,R1,792277.3333,0.01398023,-1.85448567
Q88CV2,AROB_PSEPK,Arob,3-dehydroquinate synthase,Control_P1,R1,2325354.133,0.047770413,-1.320841005
Q88CV2,AROB_PSEPK,Arob,3-dehydroquinate synthase,Control_P1,R2,1866102.533,0.03744764,-1.426575552
Q88CV2,AROB_PSEPK,Arob,3-dehydroquinate synthase,Control_P1,R3,1950233.533,0.038865665,-1.410433892
Q88CV2,AROB_PSEPK,Arob,3-dehydroquinate synthase,Control_P2,R1,1930496.967,0.036137352,-1.44204368
Q88CV2,AROB_PSEPK,Arob,3-dehydroquinate synthase,Control_P2,R2,1643501.333,0.030698836,-1.512878093
Q88CV2,AROB_PSEPK,Arob,3-dehydroquinate synthase,Control_P2,R3,1592466.867,0.031101611,-1.507217122
Q88CV2,AROB_PSEPK,Arob,3-dehydroquinate synthase,Control_P3,R1,1604859.933,0.030231633,-1.519538396
Q88CV2,AROB_PSEPK,Arob,3-dehydroquinate synthase,Control_P3,R2,2027409.9,0.037217285,-1.429255312
Q88CV2,AROB_PSEPK,Arob,3-dehydroquinate synthase,Control_P3,R3,1768689.533,0.032042249,-1.494277006
Q88CV2,AROB_PSEPK,Arob,3-dehydroquinate synthase,Control_P4,R1,876958.8,0.015474488,-1.810383711
Q88CV2,AROB_PSEPK,Arob,3-dehydroquinate synthase,Control_P4,R2,1989407.333,0.035330136,-1.451854691
Q88CV2,AROB_PSEPK,Arob,3-dehydroquinate synthase,Control_P4,R3,2245286.333,0.038991869,-1.409025944
Q88CV3,Q88CV3_PSEPK,Pp_5077,SPOR domain-containing protein,Control_P1,R1,659970.1333,0.013557955,-1.867805825
Q88CV3,Q88CV3_PSEPK,Pp_5077,SPOR domain-containing protein,Control_P1,R2,624296.2,0.012527939,-1.902120363
Q88CV3,Q88CV3_PSEPK,Pp_5077,SPOR domain-containing protein,Control_P1,R3,528079.5333,0.010523951,-1.977821176
Q88CV3,Q88CV3_PSEPK,Pp_5077,SPOR domain-containing protein,Control_P2,R1,835438.6333,0.01563874,-1.805798249
Q88CV3,Q88CV3_PSEPK,Pp_5077,SPOR domain-containing protein,Control_P2,R2,783501.3333,0.014634962,-1.834608413
Q88CV3,Q88CV3_PSEPK,Pp_5077,SPOR domain-containing protein,Control_P2,R3,645972.5333,0.012616141,-1.899073475
Q88CV3,Q88CV3_PSEPK,Pp_5077,SPOR domain-containing protein,Control_P3,R1,641208.9667,0.012078807,-1.917975944
Q88CV3,Q88CV3_PSEPK,Pp_5077,SPOR domain-containing protein,Control_P3,R2,1033453.333,0.018971165,-1.721906004
Q88CV3,Q88CV3_PSEPK,Pp_5077,SPOR domain-containing protein,Control_P3,R3,671716.5333,0.012169071,-1.914742574
Q88CV3,Q88CV3_PSEPK,Pp_5077,SPOR domain-containing protein,Control_P4,R1,1254976.333,0.022144844,-1.654727365
Q88CV3,Q88CV3_PSEPK,Pp_5077,SPOR domain-containing protein,Control_P4,R2,651396.2667,0.011568229,-1.93673314
Q88CV3,Q88CV3_PSEPK,Pp_5077,SPOR domain-containing protein,Control_P4,R3,788046.5333,0.013685296,-1.863745814
Q88CV4,Q88CV4_PSEPK,Gltb,L-glutamate synthase(NADPH) alpha subunit,Control_P1,R1,7858687.467,0.161443257,-0.79198009
Q88CV4,Q88CV4_PSEPK,Gltb,L-glutamate synthase(NADPH) alpha subunit,Control_P1,R2,7679435.867,0.154105544,-0.812181736
Q88CV4,Q88CV4_PSEPK,Gltb,L-glutamate synthase(NADPH) alpha subunit,Control_P1,R3,7593566.867,0.151330097,-0.82007469
Q88CV4,Q88CV4_PSEPK,Gltb,L-glutamate synthase(NADPH) alpha subunit,Control_P2,R1,6380496.967,0.119437775,-0.922858297
Q88CV4,Q88CV4_PSEPK,Gltb,L-glutamate synthase(NADPH) alpha subunit,Control_P2,R2,7016834.667,0.131066919,-0.88250691
Q88CV4,Q88CV4_PSEPK,Gltb,L-glutamate synthase(NADPH) alpha subunit,Control_P2,R3,6852466.867,0.13383183,-0.873440583
Q88CV4,Q88CV4_PSEPK,Gltb,L-glutamate synthase(NADPH) alpha subunit,Control_P3,R1,5827429.967,0.109774516,-0.959498468
Q88CV4,Q88CV4_PSEPK,Gltb,L-glutamate synthase(NADPH) alpha subunit,Control_P3,R2,6567409.9,0.120558337,-0.918802751
Q88CV4,Q88CV4_PSEPK,Gltb,L-glutamate synthase(NADPH) alpha subunit,Control_P3,R3,6038689.533,0.109399186,-0.96098591
Q88CV4,Q88CV4_PSEPK,Gltb,L-glutamate synthase(NADPH) alpha subunit,Control_P4,R1,6190146.067,0.10922901,-0.961662004
Q88CV4,Q88CV4_PSEPK,Gltb,L-glutamate synthase(NADPH) alpha subunit,Control_P4,R2,6127848.267,0.108825231,-0.963270402
Q88CV4,Q88CV4_PSEPK,Gltb,L-glutamate synthase(NADPH) alpha subunit,Control_P4,R3,5963705.2,0.103566307,-0.98478151
Q88CV5,Q88CV5_PSEPK,Gltd,Glutamate synthase (NADPH) beta subunit,Control_P1,R1,2095354.133,0.043045457,-1.366072674
Q88CV5,Q88CV5_PSEPK,Gltd,Glutamate synthase (NADPH) beta subunit,Control_P1,R2,2092769.2,0.041996228,-1.376789719
Q88CV5,Q88CV5_PSEPK,Gltd,Glutamate synthase (NADPH) beta subunit,Control_P1,R3,2296900.2,0.04577429,-1.339378386
Q88CV5,Q88CV5_PSEPK,Gltd,Glutamate synthase (NADPH) beta subunit,Control_P2,R1,2454295,0.04594243,-1.337786041
Q88CV5,Q88CV5_PSEPK,Gltd,Glutamate synthase (NADPH) beta subunit,Control_P2,R2,2633501.333,0.04919097,-1.308114611
Q88CV5,Q88CV5_PSEPK,Gltd,Glutamate synthase (NADPH) beta subunit,Control_P2,R3,2059795.533,0.040228754,-1.395463415
Q88CV5,Q88CV5_PSEPK,Gltd,Glutamate synthase (NADPH) beta subunit,Control_P3,R1,1680048.3,0.031647998,-1.499653763
Q88CV5,Q88CV5_PSEPK,Gltd,Glutamate synthase (NADPH) beta subunit,Control_P3,R2,1717409.9,0.031526596,-1.501322913
Q88CV5,Q88CV5_PSEPK,Gltd,Glutamate synthase (NADPH) beta subunit,Control_P3,R3,1956630,0.03544705,-1.450419904
Q88CV5,Q88CV5_PSEPK,Gltd,Glutamate synthase (NADPH) beta subunit,Control_P4,R1,2495892,0.04404158,-1.356137112
Q88CV5,Q88CV5_PSEPK,Gltd,Glutamate synthase (NADPH) beta subunit,Control_P4,R2,1986156.667,0.035272407,-1.452564903
Q88CV5,Q88CV5_PSEPK,Gltd,Glutamate synthase (NADPH) beta subunit,Control_P4,R3,1497417.867,0.02600431,-1.584954666
Q88CV6,DCUP_PSEPK,Heme,Uroporphyrinogen decarboxylase,Control_P1,R1,1217374.933,0.02500888,-1.601905752
Q88CV6,DCUP_PSEPK,Heme,Uroporphyrinogen decarboxylase,Control_P1,R2,1225538.4,0.024593247,-1.609184131
Q88CV6,DCUP_PSEPK,Heme,Uroporphyrinogen decarboxylase,Control_P1,R3,1823605.867,0.036342138,-1.439589531
Q88CV6,DCUP_PSEPK,Heme,Uroporphyrinogen decarboxylase,Control_P2,R1,2514716.967,0.04707348,-1.327223691
Q88CV6,DCUP_PSEPK,Heme,Uroporphyrinogen decarboxylase,Control_P2,R2,903677.6667,0.016879726,-1.772634604
Q88CV6,DCUP_PSEPK,Heme,Uroporphyrinogen decarboxylase,Control_P2,R3,742179.4,0.014495105,-1.838778631
Q88CV6,DCUP_PSEPK,Heme,Uroporphyrinogen decarboxylase,Control_P3,R1,2477429.967,0.046668716,-1.330974144
Q88CV6,DCUP_PSEPK,Heme,Uroporphyrinogen decarboxylase,Control_P3,R2,2749107.233,0.050465526,-1.297005194
Q88CV6,DCUP_PSEPK,Heme,Uroporphyrinogen decarboxylase,Control_P3,R3,2451392.533,0.044410355,-1.352515753
Q88CV6,DCUP_PSEPK,Heme,Uroporphyrinogen decarboxylase,Control_P4,R1,2410298.067,0.042531221,-1.371292149
Q88CV6,DCUP_PSEPK,Heme,Uroporphyrinogen decarboxylase,Control_P4,R2,2171978.667,0.038572443,-1.41372285
Q88CV6,DCUP_PSEPK,Heme,Uroporphyrinogen decarboxylase,Control_P4,R3,2657038.533,0.0461424,-1.335899824
Q88CW2,SELO_PSEPK,Selo,Protein adenylyltransferase SelO,Control_P1,R3,1561417.533,0.031117059,-1.50700146
Q88CW2,SELO_PSEPK,Selo,Protein adenylyltransferase SelO,Control_P3,R2,612087.9667,0.011236135,-1.949383033
Q88CW2,SELO_PSEPK,Selo,Protein adenylyltransferase SelO,Control_P3,R3,1666171.567,0.030184995,-1.520208893
