Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88DB6,Q88DB6_PSEPK,Pp_4911,ABC-type transport auxiliary lipoprotein component domain-containing protein,PP_0812_15,R3,219493.9333,0.021380147,-1.669989308
Q88DB7,Q88DB7_PSEPK,Pp_4910,Histidine kinase,PP_0812_15,R1,145694.3333,0.014090568,-1.851071504
Q88DB7,Q88DB7_PSEPK,Pp_4910,Histidine kinase,PP_0812_15,R2,160263,0.015279006,-1.815904888
Q88DB7,Q88DB7_PSEPK,Pp_4910,Histidine kinase,PP_0812_15,R3,148917.3333,0.014505524,-1.838466579
Q88DB8,Q88DB8_PSEPK,Serb,Phosphoserine phosphatase,PP_0812_15,R1,551513,0.053338597,-1.27295841
Q88DB8,Q88DB8_PSEPK,Serb,Phosphoserine phosphatase,PP_0812_15,R2,572339.6667,0.054565192,-1.26308431
Q88DB8,Q88DB8_PSEPK,Serb,Phosphoserine phosphatase,PP_0812_15,R3,592842.3333,0.057746728,-1.238472621
Q88DB9,PSD_PSEPK,Psd,Phosphatidylserine decarboxylase proenzyme,PP_0812_15,R1,100086.6867,0.009679706,-2.014137852
Q88DB9,PSD_PSEPK,Psd,Phosphatidylserine decarboxylase proenzyme,PP_0812_15,R2,68512.5,0.006531782,-2.184968341
Q88DB9,PSD_PSEPK,Psd,Phosphatidylserine decarboxylase proenzyme,PP_0812_15,R3,213097.6667,0.020757109,-1.682833135
Q88DC0,Q88DC0_PSEPK,Rhda,Sulfurtransferase,PP_0812_15,R1,310490.2867,0.030028515,-1.522466146
Q88DC0,Q88DC0_PSEPK,Rhda,Sulfurtransferase,PP_0812_15,R2,310117.6,0.029565706,-1.529211742
Q88DC0,Q88DC0_PSEPK,Rhda,Sulfurtransferase,PP_0812_15,R3,232574.8667,0.022654316,-1.644849049
Q88DC1,Q88DC1_PSEPK,Pp_4906,HDOD domain-containing protein,PP_0812_15,R1,21496.14,0.002078961,-2.682153682
Q88DC1,Q88DC1_PSEPK,Pp_4906,HDOD domain-containing protein,PP_0812_15,R2,28663.1,0.002732656,-2.563414997
Q88DC1,Q88DC1_PSEPK,Pp_4906,HDOD domain-containing protein,PP_0812_15,R3,50618.86667,0.004930609,-2.307099412
Q88DC3,Q88DC3_PSEPK,Motb,Flagellar motor rotation protein,PP_0812_15,R1,69998.86667,0.006769816,-2.169423156
Q88DC3,Q88DC3_PSEPK,Motb,Flagellar motor rotation protein,PP_0812_15,R2,40830.65,0.003892675,-2.409751863
Q88DC3,Q88DC3_PSEPK,Motb,Flagellar motor rotation protein,PP_0812_15,R3,64509.3,0.006283628,-2.2017895
Q88DC4,RSGA_PSEPK,Rsga,Small ribosomal subunit biogenesis GTPase RsgA,PP_0812_15,R1,77030.52,0.00744987,-2.127851334
Q88DC4,RSGA_PSEPK,Rsga,Small ribosomal subunit biogenesis GTPase RsgA,PP_0812_15,R2,95340.91667,0.009089525,-2.041458833
Q88DC4,RSGA_PSEPK,Rsga,Small ribosomal subunit biogenesis GTPase RsgA,PP_0812_15,R3,141006,0.013734908,-1.862174236
Q88DC5,ORN_PSEPK,Orn,Oligoribonuclease,PP_0812_15,R1,107241.5467,0.010371675,-1.984151095
Q88DC5,ORN_PSEPK,Orn,Oligoribonuclease,PP_0812_15,R2,93180.41667,0.008883549,-2.051413508
Q88DC5,ORN_PSEPK,Orn,Oligoribonuclease,PP_0812_15,R3,135255.5333,0.013174775,-1.880256788
Q88DC9,Q88DC9_PSEPK,Tsae,tRNA threonylcarbamoyladenosine biosynthesis protein TsaE,PP_0812_15,R1,354003.3333,0.034236802,-1.465506813
Q88DC9,Q88DC9_PSEPK,Tsae,tRNA threonylcarbamoyladenosine biosynthesis protein TsaE,PP_0812_15,R2,346402.25,0.033024979,-1.481157452
Q88DC9,Q88DC9_PSEPK,Tsae,tRNA threonylcarbamoyladenosine biosynthesis protein TsaE,PP_0812_15,R3,300629.6,0.029283293,-1.53338009
Q88DD1,MUTL_PSEPK,Mutl,DNA mismatch repair protein MutL,PP_0812_15,R1,62555.78667,0.006049971,-2.218246674
Q88DD1,MUTL_PSEPK,Mutl,DNA mismatch repair protein MutL,PP_0812_15,R2,80674.43333,0.007691265,-2.114002233
Q88DD1,MUTL_PSEPK,Mutl,DNA mismatch repair protein MutL,PP_0812_15,R3,44642.2,0.004348443,-2.36166624
Q88DD2,MIAA_PSEPK,Miaa,tRNA dimethylallyltransferase,PP_0812_15,R1,122414.8333,0.011839133,-1.926680118
Q88DD2,MIAA_PSEPK,Miaa,tRNA dimethylallyltransferase,PP_0812_15,R2,136630.6667,0.013025969,-1.885189969
Q88DD2,MIAA_PSEPK,Miaa,tRNA dimethylallyltransferase,PP_0812_15,R3,92588.93333,0.009018769,-2.044852748
Q88DD3,HFQ_PSEPK,Hfq,RNA-binding protein Hfq,PP_0812_15,R1,1394170,0.134834668,-0.870198431
Q88DD3,HFQ_PSEPK,Hfq,RNA-binding protein Hfq,PP_0812_15,R2,1643686.333,0.156704255,-0.804919212
Q88DD3,HFQ_PSEPK,Hfq,RNA-binding protein Hfq,PP_0812_15,R3,1717727.333,0.167317897,-0.776457603
Q88DD4,Q88DD4_PSEPK,Hflx,GTPase HflX,PP_0812_15,R1,308772.3333,0.029862366,-1.524875784
Q88DD4,Q88DD4_PSEPK,Hflx,GTPase HflX,PP_0812_15,R2,335904.6667,0.03202417,-1.494522119
Q88DD4,Q88DD4_PSEPK,Hflx,GTPase HflX,PP_0812_15,R3,342220.6667,0.033334535,-1.477105596
Q88DD5,Q88DD5_PSEPK,Hflk,Protein HflK,PP_0812_15,R1,780188.7667,0.075454567,-1.122314471
Q88DD5,Q88DD5_PSEPK,Hflk,Protein HflK,PP_0812_15,R2,814355.7333,0.077638297,-1.109923998
Q88DD5,Q88DD5_PSEPK,Hflk,Protein HflK,PP_0812_15,R3,841509.4333,0.081968532,-1.08635284
Q88DD6,Q88DD6_PSEPK,Hflc,Protein HflC,PP_0812_15,R1,1074354,0.103904233,-0.983366759
Q88DD6,Q88DD6_PSEPK,Hflc,Protein HflC,PP_0812_15,R2,1129596.667,0.107692447,-0.967814754
Q88DD6,Q88DD6_PSEPK,Hflc,Protein HflC,PP_0812_15,R3,1123256.667,0.109412559,-0.960932824
Q88DD7,HISZ_PSEPK,Hisz,ATP phosphoribosyltransferase regulatory subunit,PP_0812_15,R1,554447.3333,0.053622386,-1.270653865
Q88DD7,HISZ_PSEPK,Hisz,ATP phosphoribosyltransferase regulatory subunit,PP_0812_15,R2,530218,0.050549436,-1.296283689
Q88DD7,HISZ_PSEPK,Hisz,ATP phosphoribosyltransferase regulatory subunit,PP_0812_15,R3,563219.3333,0.054861253,-1.260734275
Q88DD8,PURA_PSEPK,Pura,Adenylosuccinate synthetase,PP_0812_15,R1,1941339.667,0.187753207,-0.726412636
Q88DD8,PURA_PSEPK,Pura,Adenylosuccinate synthetase,PP_0812_15,R2,2027336.333,0.193280325,-0.713812353
Q88DD8,PURA_PSEPK,Pura,Adenylosuccinate synthetase,PP_0812_15,R3,2053586,0.200032732,-0.698898934
Q88DD9,Q88DD9_PSEPK,Pp_4888,Methyl-accepting chemotaxis transducer,PP_0812_15,R1,23795.34,0.002301324,-2.638022249
Q88DD9,Q88DD9_PSEPK,Pp_4888,Methyl-accepting chemotaxis transducer,PP_0812_15,R2,29720.36667,0.002833453,-2.547683993
Q88DD9,Q88DD9_PSEPK,Pp_4888,Methyl-accepting chemotaxis transducer,PP_0812_15,R3,20614,0.002007939,-2.697249558
Q88DE5,Q88DE5_PSEPK,Pp_4881,"Iron ABC transporter, periplasmic iron-binding protein",PP_0812_15,R1,494026.1333,0.047778857,-1.320764241
Q88DE5,Q88DE5_PSEPK,Pp_4881,"Iron ABC transporter, periplasmic iron-binding protein",PP_0812_15,R2,373893.3333,0.035645898,-1.447990435
Q88DE5,Q88DE5_PSEPK,Pp_4881,"Iron ABC transporter, periplasmic iron-binding protein",PP_0812_15,R3,458655.4,0.044676041,-1.349925318
Q88DE6,Q88DE6_PSEPK,Rnr,Ribonuclease R,PP_0812_15,R1,550841.5533,0.053273659,-1.27348747
Q88DE6,Q88DE6_PSEPK,Rnr,Ribonuclease R,PP_0812_15,R2,893247,0.08515956,-1.06976659
Q88DE6,Q88DE6_PSEPK,Rnr,Ribonuclease R,PP_0812_15,R3,814511,0.079338708,-1.100514875
Q88DE7,RLMB_PSEPK,Rlmb,23S rRNA (guanosine-2'-O-)-methyltransferase RlmB,PP_0812_15,R1,155597.2333,0.015048309,-1.822512294
Q88DE7,RLMB_PSEPK,Rlmb,23S rRNA (guanosine-2'-O-)-methyltransferase RlmB,PP_0812_15,R2,192586.25,0.018360611,-1.73611288
Q88DE7,RLMB_PSEPK,Rlmb,23S rRNA (guanosine-2'-O-)-methyltransferase RlmB,PP_0812_15,R3,213622.9333,0.020808273,-1.681763955
Q88DE8,RS6_PSEPK,Rpsf,Small ribosomal subunit protein bS6,PP_0812_15,R1,3923333.333,0.379438194,-0.420858956
Q88DE8,RS6_PSEPK,Rpsf,Small ribosomal subunit protein bS6,PP_0812_15,R2,3766666.667,0.359102999,-0.444780968
Q88DE8,RS6_PSEPK,Rpsf,Small ribosomal subunit protein bS6,PP_0812_15,R3,3683333.333,0.3587808,-0.445170806
Q88DE9,RS18_PSEPK,Rpsr,Small ribosomal subunit protein bS18,PP_0812_15,R1,2630747,0.254428009,-0.59443508
Q88DE9,RS18_PSEPK,Rpsr,Small ribosomal subunit protein bS18,PP_0812_15,R2,2799278,0.266874989,-0.573692125
Q88DE9,RS18_PSEPK,Rpsr,Small ribosomal subunit protein bS18,PP_0812_15,R3,2895418.333,0.282032717,-0.549700509
Q88DF1,RL9_PSEPK,Rpli,Large ribosomal subunit protein bL9,PP_0812_15,R1,4218899.567,0.408023355,-0.389314977
Q88DF1,RL9_PSEPK,Rpli,Large ribosomal subunit protein bL9,PP_0812_15,R2,4168111.5,0.397375577,-0.400798828
Q88DF1,RL9_PSEPK,Rpli,Large ribosomal subunit protein bL9,PP_0812_15,R3,3942784.833,0.384053076,-0.415608752
Q88DF2,Q88DF2_PSEPK,Dnab,Replicative DNA helicase,PP_0812_15,R1,79713.55333,0.007709354,-2.112981995
Q88DF2,Q88DF2_PSEPK,Dnab,Replicative DNA helicase,PP_0812_15,R2,105495.3333,0.010057617,-1.997504908
Q88DF2,Q88DF2_PSEPK,Dnab,Replicative DNA helicase,PP_0812_15,R3,105922.5333,0.010317549,-1.98642347
Q88DF5,Q88DF5_PSEPK,Pp_4870,Azurin,PP_0812_15,R1,1205936.333,0.116629984,-0.933189784
Q88DF5,Q88DF5_PSEPK,Pp_4870,Azurin,PP_0812_15,R2,1110695.667,0.105890481,-0.975143079
Q88DF5,Q88DF5_PSEPK,Pp_4870,Azurin,PP_0812_15,R3,903953,0.088050945,-1.055265979
Q88DF6,NADE_PSEPK,Nade,NH(3)-dependent NAD(+) synthetase,PP_0812_15,R1,532160,0.051466906,-1.288471937
Q88DF6,NADE_PSEPK,Nade,NH(3)-dependent NAD(+) synthetase,PP_0812_15,R2,591867,0.056426871,-1.24851403
Q88DF6,NADE_PSEPK,Nade,NH(3)-dependent NAD(+) synthetase,PP_0812_15,R3,735423.3333,0.071635051,-1.144874424
Q88DF8,Q88DF8_PSEPK,Pp_4867,"Branched-chain amino acid ABC transporter, periplasmic amino acid-binding protein (BraC-like)",PP_0812_15,R1,1453715,0.140593456,-0.852034892
Q88DF8,Q88DF8_PSEPK,Pp_4867,"Branched-chain amino acid ABC transporter, periplasmic amino acid-binding protein (BraC-like)",PP_0812_15,R2,1450647.667,0.138300512,-0.859176213
Q88DF8,Q88DF8_PSEPK,Pp_4867,"Branched-chain amino acid ABC transporter, periplasmic amino acid-binding protein (BraC-like)",PP_0812_15,R3,1388011.667,0.135201431,-0.869018713
Q88DG1,Q88DG1_PSEPK,Braf,High-affinity branched-chain amino acid transport ATP-binding protein BraF,PP_0812_15,R1,110115.22,0.010649597,-1.972666813
Q88DG1,Q88DG1_PSEPK,Braf,High-affinity branched-chain amino acid transport ATP-binding protein BraF,PP_0812_15,R2,49385.5,0.004708269,-2.327138701
Q88DG1,Q88DG1_PSEPK,Braf,High-affinity branched-chain amino acid transport ATP-binding protein BraF,PP_0812_15,R3,137882.9333,0.013430701,-1.871901315
Q88DG2,Q88DG2_PSEPK,Livf-ii,High-affinity branched-chain amino acid transport ATP-binding protein,PP_0812_15,R1,40505.10667,0.003917379,-2.407004384
Q88DG2,Q88DG2_PSEPK,Livf-ii,High-affinity branched-chain amino acid transport ATP-binding protein,PP_0812_15,R2,80556.71667,0.007680042,-2.114636399
Q88DG2,Q88DG2_PSEPK,Livf-ii,High-affinity branched-chain amino acid transport ATP-binding protein,PP_0812_15,R3,119544.6,0.011644427,-1.933881866
Q88DG3,Q88DG3_PSEPK,Ydfg,"3-hydroxy acid dehydrogenase, NADP-dependent / malonic semialdehyde reductase",PP_0812_15,R1,342568,0.033130854,-1.479767372
Q88DG3,Q88DG3_PSEPK,Ydfg,"3-hydroxy acid dehydrogenase, NADP-dependent / malonic semialdehyde reductase",PP_0812_15,R2,310396.3333,0.02959228,-1.528821574
Q88DG3,Q88DG3_PSEPK,Ydfg,"3-hydroxy acid dehydrogenase, NADP-dependent / malonic semialdehyde reductase",PP_0812_15,R3,324655.6667,0.031623589,-1.499988842
Q88DH7,CBPA_PSEPK,Cbpa,Curved DNA-binding protein,PP_0812_15,R1,273645.3333,0.026465121,-1.577326118
Q88DH7,CBPA_PSEPK,Cbpa,Curved DNA-binding protein,PP_0812_15,R2,306094,0.029182108,-1.53488334
Q88DH7,CBPA_PSEPK,Cbpa,Curved DNA-binding protein,PP_0812_15,R3,320291,0.031198442,-1.505867094
Q88DH9,Q88DH9_PSEPK,Mnat,L-amino acid N-acyltransferase,PP_0812_15,R1,75579.10667,0.007309499,-2.13611241
Q88DH9,Q88DH9_PSEPK,Mnat,L-amino acid N-acyltransferase,PP_0812_15,R2,255629.9167,0.02437101,-1.613126478
Q88DH9,Q88DH9_PSEPK,Mnat,L-amino acid N-acyltransferase,PP_0812_15,R3,110512.8,0.010764671,-1.967999247
Q88DI0,Q88DI0_PSEPK,Urte,"Urea ABC transporter, ATP-binding protein",PP_0812_15,R1,83387.26667,0.008064651,-2.093414426
Q88DI0,Q88DI0_PSEPK,Urte,"Urea ABC transporter, ATP-binding protein",PP_0812_15,R2,70816.81667,0.006751468,-2.170601756
Q88DI0,Q88DI0_PSEPK,Urte,"Urea ABC transporter, ATP-binding protein",PP_0812_15,R3,71823.7,0.006996099,-2.155144055
Q88DI3,Q88DI3_PSEPK,Urtb,Urea ABC transporter,PP_0812_15,R1,119177.1533,0.011526006,-1.938321156
Q88DI3,Q88DI3_PSEPK,Urtb,Urea ABC transporter,PP_0812_15,R2,119766.5833,0.011418196,-1.942402496
Q88DI3,Q88DI3_PSEPK,Urtb,Urea ABC transporter,PP_0812_15,R3,103027.7,0.010035573,-1.998457825
Q88DI4,Q88DI4_PSEPK,Urta,"Urea ABC transporter, periplasmic protein",PP_0812_15,R1,936690.0333,0.090590308,-1.042918265
Q88DI4,Q88DI4_PSEPK,Urta,"Urea ABC transporter, periplasmic protein",PP_0812_15,R2,869263.75,0.082873067,-1.081586587
Q88DI4,Q88DI4_PSEPK,Urta,"Urea ABC transporter, periplasmic protein",PP_0812_15,R3,858759.1,0.083648763,-1.077540477
Q88DK2,PUR2_PSEPK,Purd,Phosphoribosylamine--glycine ligase,PP_0812_15,R1,415927.2,0.040225658,-1.395496842
Q88DK2,PUR2_PSEPK,Purd,Phosphoribosylamine--glycine ligase,PP_0812_15,R2,424986.4,0.040516962,-1.392363124
Q88DK2,PUR2_PSEPK,Purd,Phosphoribosylamine--glycine ligase,PP_0812_15,R3,283246.2667,0.027590042,-1.559247635
Q88DK3,PUR9_PSEPK,Purh,Bifunctional purine biosynthesis protein PurH,PP_0812_15,R1,1035751.333,0.100170845,-0.999258663
Q88DK3,PUR9_PSEPK,Purh,Bifunctional purine biosynthesis protein PurH,PP_0812_15,R2,1054983,0.100578998,-0.997492695
Q88DK3,PUR9_PSEPK,Purh,Bifunctional purine biosynthesis protein PurH,PP_0812_15,R3,641596.2667,0.06249568,-1.204150001
Q88DK7,PRMA_PSEPK,Prma,Ribosomal protein L11 methyltransferase,PP_0812_15,R1,159897,0.015464153,-1.810673849
Q88DK7,PRMA_PSEPK,Prma,Ribosomal protein L11 methyltransferase,PP_0812_15,R2,136374.3333,0.013001531,-1.886005516
Q88DK7,PRMA_PSEPK,Prma,Ribosomal protein L11 methyltransferase,PP_0812_15,R3,157279,0.015320005,-1.81474109
Q88DK8,Q88DK8_PSEPK,Pp_4817,MaoC domain protein,PP_0812_15,R1,215112.4067,0.020804213,-1.681848705
Q88DK8,Q88DK8_PSEPK,Pp_4817,MaoC domain protein,PP_0812_15,R2,217394.4,0.020725747,-1.683489804
Q88DK8,Q88DK8_PSEPK,Pp_4817,MaoC domain protein,PP_0812_15,R3,236211.1,0.023008509,-1.638111527
Q88DL4,PROA_PSEPK,Proa,Gamma-glutamyl phosphate reductase,PP_0812_15,R1,529557.3333,0.051215194,-1.290601178
Q88DL4,PROA_PSEPK,Proa,Gamma-glutamyl phosphate reductase,PP_0812_15,R2,591029.3333,0.056347011,-1.24912912
Q88DL4,PROA_PSEPK,Proa,Gamma-glutamyl phosphate reductase,PP_0812_15,R3,514058.6667,0.050072682,-1.300399144
Q88DL5,NADD_PSEPK,Nadd,Probable nicotinate-nucleotide adenylyltransferase,PP_0812_15,R1,22494.94,0.002175558,-2.662429325
Q88DL5,NADD_PSEPK,Nadd,Probable nicotinate-nucleotide adenylyltransferase,PP_0812_15,R2,31100.45,0.002965026,-2.527971483
Q88DL5,NADD_PSEPK,Nadd,Probable nicotinate-nucleotide adenylyltransferase,PP_0812_15,R3,30495.93333,0.002970504,-2.5271699
Q88DL6,Q88DL6_PSEPK,Rsfs,Ribosomal silencing factor RsfS,PP_0812_15,R1,466166,0.045084414,-1.345973569
Q88DL6,Q88DL6_PSEPK,Rsfs,Ribosomal silencing factor RsfS,PP_0812_15,R2,441926.3333,0.042131966,-1.375388275
Q88DL6,Q88DL6_PSEPK,Rsfs,Ribosomal silencing factor RsfS,PP_0812_15,R3,341198.3333,0.033234953,-1.478404928
Q88DM0,Q88DM0_PSEPK,Mltb,Membrane-bound lytic murein transglycosylase B,PP_0812_15,R1,111340.9867,0.010768145,-1.967859099
Q88DM0,Q88DM0_PSEPK,Mltb,Membrane-bound lytic murein transglycosylase B,PP_0812_15,R2,131526.8,0.012539381,-1.901723902
Q88DM0,Q88DM0_PSEPK,Mltb,Membrane-bound lytic murein transglycosylase B,PP_0812_15,R3,103215.5667,0.010053872,-1.997666628
Q88DM2,Q88DM2_PSEPK,Daca,serine-type D-Ala-D-Ala carboxypeptidase,PP_0812_15,R1,703082.3333,0.067997355,-1.167507979
Q88DM2,Q88DM2_PSEPK,Daca,serine-type D-Ala-D-Ala carboxypeptidase,PP_0812_15,R2,738882.6667,0.070442915,-1.152162678
Q88DM2,Q88DM2_PSEPK,Daca,serine-type D-Ala-D-Ala carboxypeptidase,PP_0812_15,R3,771210,0.075120907,-1.124239177
Q88DM3,Y4802_PSEPK,Pp_4802,UPF0250 protein PP_4802,PP_0812_15,R1,447709.3333,0.043299411,-1.363518016
Q88DM3,Y4802_PSEPK,Pp_4802,UPF0250 protein PP_4802,PP_0812_15,R2,493213,0.047021487,-1.327703641
Q88DM3,Y4802_PSEPK,Pp_4802,UPF0250 protein PP_4802,PP_0812_15,R3,405135.8,0.039462881,-1.403811208
Q88DM4,LIPB_PSEPK,Lipb,Octanoyltransferase,PP_0812_15,R1,221691.92,0.021440539,-1.668764299
Q88DM4,LIPB_PSEPK,Lipb,Octanoyltransferase,PP_0812_15,R2,231430.3333,0.022063892,-1.656317875
Q88DM4,LIPB_PSEPK,Lipb,Octanoyltransferase,PP_0812_15,R3,92719.2,0.009031458,-2.044242153
Q88DM5,LIPA_PSEPK,Lipa,Lipoyl synthase,PP_0812_15,R1,5775.66,0.000558583,-3.252912545
Q88DM5,LIPA_PSEPK,Lipa,Lipoyl synthase,PP_0812_15,R2,25871.8,0.002466542,-2.607911511
Q88DM5,LIPA_PSEPK,Lipa,Lipoyl synthase,PP_0812_15,R3,6234.8,0.00060731,-3.216589302
Q88DM7,Q88DM7_PSEPK,Pp_4798,Membrane-bound lytic murein transglycosylase,PP_0812_15,R1,387591.3333,0.037485205,-1.426140107
Q88DM7,Q88DM7_PSEPK,Pp_4798,Membrane-bound lytic murein transglycosylase,PP_0812_15,R2,363329,0.034638726,-1.460438093
Q88DM7,Q88DM7_PSEPK,Pp_4798,Membrane-bound lytic murein transglycosylase,PP_0812_15,R3,397498.6667,0.038718975,-1.412076153
Q88DN0,Q88DN0_PSEPK,Lpte,LPS-assembly lipoprotein LptE,PP_0812_15,R1,810016.3333,0.078339287,-1.106020388
Q88DN0,Q88DN0_PSEPK,Lpte,LPS-assembly lipoprotein LptE,PP_0812_15,R2,775512.3333,0.073935081,-1.131149447
Q88DN0,Q88DN0_PSEPK,Lpte,LPS-assembly lipoprotein LptE,PP_0812_15,R3,748433,0.072902278,-1.137258901
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0812_15,R1,899714.6667,0.087014301,-1.060409364
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0812_15,R2,961972,0.091711601,-1.037575725
Q88DN1,SYL_PSEPK,Leus,Leucine--tRNA ligase,PP_0812_15,R3,971192.3333,0.094600497,-1.024106584
Q88DN4,LNT_PSEPK,Lnt,Apolipoprotein N-acyltransferase,PP_0812_15,R1,393241.22,0.038031624,-1.419855129
Q88DN4,LNT_PSEPK,Lnt,Apolipoprotein N-acyltransferase,PP_0812_15,R2,365338.7333,0.034830328,-1.458042438
Q88DN4,LNT_PSEPK,Lnt,Apolipoprotein N-acyltransferase,PP_0812_15,R3,339320.6667,0.033052056,-1.480801518
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0812_15,R1,271352.22,0.026243347,-1.580980785
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0812_15,R2,287654.5833,0.027424148,-1.561866858
Q88DN5,Q88DN5_PSEPK,Corc,Magnesium and cobalt efflux protein CorC,PP_0812_15,R3,298544.6,0.0290802,-1.536402609
Q88DN7,Q88DN7_PSEPK,Ybez,PhoH-like protein,PP_0812_15,R1,373378.3333,0.03611062,-1.442365051
Q88DN7,Q88DN7_PSEPK,Ybez,PhoH-like protein,PP_0812_15,R2,254484.3333,0.024261793,-1.615077105
Q88DN7,Q88DN7_PSEPK,Ybez,PhoH-like protein,PP_0812_15,R3,452823.6667,0.044107992,-1.355482712
Q88DP0,GSA_PSEPK,Heml,"Glutamate-1-semialdehyde 2,1-aminomutase",PP_0812_15,R1,284404.8867,0.027505712,-1.56057711
Q88DP0,GSA_PSEPK,Heml,"Glutamate-1-semialdehyde 2,1-aminomutase",PP_0812_15,R2,341952.25,0.032600729,-1.486772691
Q88DP0,GSA_PSEPK,Heml,"Glutamate-1-semialdehyde 2,1-aminomutase",PP_0812_15,R3,285967.9333,0.02785515,-1.555094492
Q88DP1,THIE_PSEPK,Thie,Thiamine-phosphate synthase,PP_0812_15,R1,191846.2333,0.018554067,-1.731560887
Q88DP1,THIE_PSEPK,Thie,Thiamine-phosphate synthase,PP_0812_15,R2,158904.6333,0.015149504,-1.819601596
Q88DP1,THIE_PSEPK,Thie,Thiamine-phosphate synthase,PP_0812_15,R3,47039.86667,0.004581991,-2.338945747
Q88DP2,Q88DP2_PSEPK,Thid,Phosphomethylpyrimidine kinase,PP_0812_15,R1,288570.1333,0.027908546,-1.554262784
Q88DP2,Q88DP2_PSEPK,Thid,Phosphomethylpyrimidine kinase,PP_0812_15,R2,268898.3333,0.025635982,-1.591150046
Q88DP2,Q88DP2_PSEPK,Thid,Phosphomethylpyrimidine kinase,PP_0812_15,R3,233837.6,0.022777314,-1.642497484
Q88DP5,Q88DP5_PSEPK,Amn,AMP nucleosidase,PP_0812_15,R1,407274.9667,0.039388873,-1.404626447
Q88DP5,Q88DP5_PSEPK,Amn,AMP nucleosidase,PP_0812_15,R2,415129.0333,0.03957719,-1.402555048
Q88DP5,Q88DP5_PSEPK,Amn,AMP nucleosidase,PP_0812_15,R3,374565.6667,0.03648515,-1.437883863
Q88DP7,Q88DP7_PSEPK,Pp_4776,AsnC family transcriptional regulator,PP_0812_15,R1,270913,0.026200868,-1.581684319
Q88DP7,Q88DP7_PSEPK,Pp_4776,AsnC family transcriptional regulator,PP_0812_15,R2,233205.3333,0.022233115,-1.652999678
Q88DP7,Q88DP7_PSEPK,Pp_4776,AsnC family transcriptional regulator,PP_0812_15,R3,328567,0.032004579,-1.494787887
Q88DQ3,Q88DQ3_PSEPK,Pp_4770,DUF2076 domain-containing protein,PP_0812_15,R1,225689.8333,0.02182719,-1.661002168
Q88DQ3,Q88DQ3_PSEPK,Pp_4770,DUF2076 domain-containing protein,PP_0812_15,R2,198010.5667,0.018877749,-1.72404979
Q88DQ3,Q88DQ3_PSEPK,Pp_4770,DUF2076 domain-containing protein,PP_0812_15,R3,208454.6667,0.02030485,-1.692400207
Q88DQ7,Q88DQ7_PSEPK,Rhle-i,ATP-dependent RNA helicase,PP_0812_15,R1,210676.6667,0.020375218,-1.690897726
Q88DQ7,Q88DQ7_PSEPK,Rhle-i,ATP-dependent RNA helicase,PP_0812_15,R2,154709,0.014749504,-1.831222577
Q88DQ7,Q88DQ7_PSEPK,Rhle-i,ATP-dependent RNA helicase,PP_0812_15,R3,172607.6667,0.016813118,-1.774351747
Q88DR1,Q88DR1_PSEPK,Tesb,Acyl-CoA thioesterase II,PP_0812_15,R1,70174.05333,0.006786759,-2.168337601
Q88DR1,Q88DR1_PSEPK,Tesb,Acyl-CoA thioesterase II,PP_0812_15,R2,99891.13333,0.009523329,-2.021211216
Q88DR1,Q88DR1_PSEPK,Tesb,Acyl-CoA thioesterase II,PP_0812_15,R3,107164.4,0.010438515,-1.981361292
Q88DR3,Q88DR3_PSEPK,Pp_4760,"Alcohol dehydrogenase, zinc-containing",PP_0812_15,R1,78659.22,0.007607386,-2.118764529
Q88DR3,Q88DR3_PSEPK,Pp_4760,"Alcohol dehydrogenase, zinc-containing",PP_0812_15,R2,116304.2667,0.011088109,-1.955142509
Q88DR3,Q88DR3_PSEPK,Pp_4760,"Alcohol dehydrogenase, zinc-containing",PP_0812_15,R3,104463.2667,0.010175407,-1.992448227
Q88DS7,Q88DS7_PSEPK,Hsds,"Type I restriction-modification system, S subunit",PP_0812_15,R1,27829.52,0.002691482,-2.570008448
Q88DS7,Q88DS7_PSEPK,Hsds,"Type I restriction-modification system, S subunit",PP_0812_15,R2,63214.1,0.006026648,-2.219924197
Q88DS7,Q88DS7_PSEPK,Hsds,"Type I restriction-modification system, S subunit",PP_0812_15,R3,27260.7,0.002655371,-2.575874826
Q88DS8,Q88DS8_PSEPK,Hsdm,site-specific DNA-methyltransferase (adenine-specific),PP_0812_15,R1,246148.3333,0.023805798,-1.623317265
Q88DS8,Q88DS8_PSEPK,Hsdm,site-specific DNA-methyltransferase (adenine-specific),PP_0812_15,R2,174238.25,0.016611366,-1.779594656
Q88DS8,Q88DS8_PSEPK,Hsdm,site-specific DNA-methyltransferase (adenine-specific),PP_0812_15,R3,116493.2,0.011347201,-1.945111254
Q88DS9,Q88DS9_PSEPK,Hsdr,Type I restriction enzyme EcoAI R protein,PP_0812_15,R1,123781.5533,0.011971312,-1.921858236
