Protein.Group,Protein.Names,Protein,Protein.Description,Sample,Replicate,Top_3pep_counts_mean,%_of protein_abundance_Top3-method,log10_%_abundance
Q88LS0,EFP_PSEPK,Efp,Elongation factor P,PP_0815,R2,2127811.5,0.215920426,-0.665706272
Q88LS0,EFP_PSEPK,Efp,Elongation factor P,PP_0815,R3,2062743.733,0.218164173,-0.661216568
Q88LT2,Q88LT2_PSEPK,Pp_1845,Enoyl-CoA hydratase/isomerase family protein,PP_0815,R1,325856.0267,0.033191756,-1.478969772
Q88LT2,Q88LT2_PSEPK,Pp_1845,Enoyl-CoA hydratase/isomerase family protein,PP_0815,R2,272646.42,0.027666892,-1.558039624
Q88LT2,Q88LT2_PSEPK,Pp_1845,Enoyl-CoA hydratase/isomerase family protein,PP_0815,R3,238935.2487,0.025270764,-1.597381621
Q88LT9,Q88LT9_PSEPK,Pp_1838,Sulfatase N-terminal domain-containing protein,PP_0815,R1,159929.06,0.016290404,-1.788068145
Q88LT9,Q88LT9_PSEPK,Pp_1838,Sulfatase N-terminal domain-containing protein,PP_0815,R2,145188.9067,0.014733096,-1.831705989
Q88LT9,Q88LT9_PSEPK,Pp_1838,Sulfatase N-terminal domain-containing protein,PP_0815,R3,165140.6,0.017465942,-1.757807986
Q88LU5,Q88LU5_PSEPK,Pp_1832,Oxidase,PP_0815,R1,29005.29333,0.002954485,-2.529518268
Q88LU5,Q88LU5_PSEPK,Pp_1832,Oxidase,PP_0815,R2,13746.64667,0.001394946,-2.855442654
Q88LU5,Q88LU5_PSEPK,Pp_1832,Oxidase,PP_0815,R3,154044.9577,0.016292422,-1.788014357
Q88LU7,AROC_PSEPK,Aroc,Chorismate synthase,PP_0815,R1,408823.4933,0.041642838,-1.380459685
Q88LU7,AROC_PSEPK,Aroc,Chorismate synthase,PP_0815,R2,438936.3333,0.04454122,-1.351237892
Q88LU7,AROC_PSEPK,Aroc,Chorismate synthase,PP_0815,R3,417294.6667,0.044134782,-1.35521901
Q88LV0,Q88LV0_PSEPK,Prmb,Ribosomal protein uL3 glutamine methyltransferase,PP_0815,R1,250687.6667,0.025535093,-1.592862561
Q88LV0,Q88LV0_PSEPK,Prmb,Ribosomal protein uL3 glutamine methyltransferase,PP_0815,R2,442558.3333,0.044908764,-1.347668901
Q88LV0,Q88LV0_PSEPK,Prmb,Ribosomal protein uL3 glutamine methyltransferase,PP_0815,R3,309203.3333,0.032702603,-1.485417677
Q88LV1,Q88LV1_PSEPK,Pp_1826,"Hydrolase, isochorismatase family",PP_0815,R1,339787.9667,0.034610866,-1.460787535
Q88LV1,Q88LV1_PSEPK,Pp_1826,"Hydrolase, isochorismatase family",PP_0815,R2,363320.9667,0.036868124,-1.433348963
Q88LV1,Q88LV1_PSEPK,Pp_1826,"Hydrolase, isochorismatase family",PP_0815,R3,342858.7333,0.036262135,-1.440546628
Q88LV4,GCH11_PSEPK,Fole1,GTP cyclohydrolase 1 1,PP_0815,R1,384580.4933,0.039173441,-1.407008277
Q88LV4,GCH11_PSEPK,Fole1,GTP cyclohydrolase 1 1,PP_0815,R2,324703.8067,0.032949434,-1.482152043
Q88LV4,GCH11_PSEPK,Fole1,GTP cyclohydrolase 1 1,PP_0815,R3,350321,0.037051375,-1.431195673
Q88LV5,Q88LV5_PSEPK,Pp_1822,Glutaredoxin domain-containing protein,PP_0815,R1,82432.8,0.00839662,-2.075895478
Q88LV5,Q88LV5_PSEPK,Pp_1822,Glutaredoxin domain-containing protein,PP_0815,R2,52509.40667,0.005328411,-2.273402313
Q88LV5,Q88LV5_PSEPK,Pp_1822,Glutaredoxin domain-containing protein,PP_0815,R3,85240.291,0.00901536,-2.045016921
Q88LV6,Q88LV6_PSEPK,Pp_1821,Glutathione S-transferase family protein,PP_0815,R1,253930,0.025865357,-1.587281517
Q88LV6,Q88LV6_PSEPK,Pp_1821,Glutathione S-transferase family protein,PP_0815,R2,240197,0.024374076,-1.613071845
Q88LV6,Q88LV6_PSEPK,Pp_1821,Glutathione S-transferase family protein,PP_0815,R3,255059.6667,0.026976148,-1.569020057
Q88LW1,Q88LW1_PSEPK,Pp_1816,"Alcohol dehydrogenase, zinc-containing",PP_0815,R1,345004,0.035142172,-1.454171399
Q88LW1,Q88LW1_PSEPK,Pp_1816,"Alcohol dehydrogenase, zinc-containing",PP_0815,R2,283075,0.028725136,-1.541737908
Q88LW1,Q88LW1_PSEPK,Pp_1816,"Alcohol dehydrogenase, zinc-containing",PP_0815,R3,323830.3333,0.034249614,-1.465344318
Q88LW2,PYRF_PSEPK,Pyrf,Orotidine 5'-phosphate decarboxylase,PP_0815,R1,208204,0.021207698,-1.673506461
Q88LW2,PYRF_PSEPK,Pyrf,Orotidine 5'-phosphate decarboxylase,PP_0815,R2,177170.44,0.017978433,-1.74524816
Q88LW2,PYRF_PSEPK,Pyrf,Orotidine 5'-phosphate decarboxylase,PP_0815,R3,107635.0577,0.011383922,-1.943708097
Q88LX0,KDSA2_PSEPK,Kdsa2,2-dehydro-3-deoxyphosphooctonate aldolase 2,PP_0815,R1,238699,0.024313925,-1.61414493
Q88LX0,KDSA2_PSEPK,Kdsa2,2-dehydro-3-deoxyphosphooctonate aldolase 2,PP_0815,R2,74606.94667,0.007570766,-2.120860157
Q88LX0,KDSA2_PSEPK,Kdsa2,2-dehydro-3-deoxyphosphooctonate aldolase 2,PP_0815,R3,239145,0.025292949,-1.597000539
Q88LX7,Q88LX7_PSEPK,Rmd,Oxidoreductase Rmd,PP_0815,R1,229140.4,0.023340284,-1.631893863
Q88LX7,Q88LX7_PSEPK,Rmd,Oxidoreductase Rmd,PP_0815,R2,237083.6,0.024058142,-1.61873791
Q88LX7,Q88LX7_PSEPK,Rmd,Oxidoreductase Rmd,PP_0815,R3,216865.691,0.022936598,-1.639470994
Q88LX8,Q88LX8_PSEPK,Gmd,"GDP-mannose 4,6-dehydratase",PP_0815,R1,1764744,0.179757154,-0.745313815
Q88LX8,Q88LX8_PSEPK,Gmd,"GDP-mannose 4,6-dehydratase",PP_0815,R2,1717601.333,0.174294204,-0.758717055
Q88LX8,Q88LX8_PSEPK,Gmd,"GDP-mannose 4,6-dehydratase",PP_0815,R3,1744063.333,0.184459237,-0.734099593
Q88LY1,Q88LY1_PSEPK,Pp_1795,Uncharacterized protein,PP_0815,R1,5753.48,0.000586051,-3.232064922
Q88LY1,Q88LY1_PSEPK,Pp_1795,Uncharacterized protein,PP_0815,R2,5891.42,0.000597834,-3.223419439
Q88LY1,Q88LY1_PSEPK,Pp_1795,Uncharacterized protein,PP_0815,R3,660.873,6.99E-05,-4.155543835
Q88LY2,Q88LY2_PSEPK,Pp_1794,DUF4214 domain-containing protein,PP_0815,R1,23780.31333,0.002422267,-2.615777957
Q88LY2,Q88LY2_PSEPK,Pp_1794,DUF4214 domain-containing protein,PP_0815,R2,7855.226667,0.000797112,-3.098480702
Q88LY2,Q88LY2_PSEPK,Pp_1794,DUF4214 domain-containing protein,PP_0815,R3,35792.20633,0.003785529,-2.421873374
Q88LY5,Q88LY5_PSEPK,Pp_1791,Homocitrate synthase,PP_0815,R1,263713.5333,0.02686191,-1.570863112
Q88LY5,Q88LY5_PSEPK,Pp_1791,Homocitrate synthase,PP_0815,R2,267947.6667,0.027190084,-1.565589444
Q88LY5,Q88LY5_PSEPK,Pp_1791,Homocitrate synthase,PP_0815,R3,303166.9667,0.032064172,-1.493979966
Q88LY7,Q88LY7_PSEPK,Pp_1789,"Hydrolase, haloacid dehalogenase-like family",PP_0815,R1,109047.4933,0.011107598,-1.954379842
Q88LY7,Q88LY7_PSEPK,Pp_1789,"Hydrolase, haloacid dehalogenase-like family",PP_0815,R2,42458.61333,0.004308503,-2.365673617
Q88LY7,Q88LY7_PSEPK,Pp_1789,"Hydrolase, haloacid dehalogenase-like family",PP_0815,R3,108647.6243,0.011491015,-1.93964161
Q88LY9,Q88LY9_PSEPK,Pp_1787,Tetratricopeptide repeat protein,PP_0815,R1,478980,0.048788993,-1.31167815
Q88LY9,Q88LY9_PSEPK,Pp_1787,Tetratricopeptide repeat protein,PP_0815,R2,474141.3333,0.04811366,-1.317731607
Q88LY9,Q88LY9_PSEPK,Pp_1787,Tetratricopeptide repeat protein,PP_0815,R3,423587.3333,0.04480032,-1.34871888
Q88LZ0,Q88LZ0_PSEPK,Pp_1786,Glycosyl transferase,PP_0815,R1,626919.8667,0.063858175,-1.194783497
Q88LZ0,Q88LZ0_PSEPK,Pp_1786,Glycosyl transferase,PP_0815,R2,672094.7333,0.068201051,-1.166208931
Q88LZ0,Q88LZ0_PSEPK,Pp_1786,Glycosyl transferase,PP_0815,R3,632409.6667,0.06688622,-1.174663345
Q88LZ1,Q88LZ1_PSEPK,Rffg,"dTDP-glucose 4,6-dehydratase",PP_0815,R1,694368,0.070728455,-1.150405831
Q88LZ1,Q88LZ1_PSEPK,Rffg,"dTDP-glucose 4,6-dehydratase",PP_0815,R2,618285,0.062740689,-1.202450713
Q88LZ1,Q88LZ1_PSEPK,Rffg,"dTDP-glucose 4,6-dehydratase",PP_0815,R3,643411,0.068049766,-1.167173363
Q88LZ2,Q88LZ2_PSEPK,Rfbd,dTDP-4-dehydrorhamnose reductase,PP_0815,R1,2225792,0.22671959,-0.644510952
Q88LZ2,Q88LZ2_PSEPK,Rfbd,dTDP-4-dehydrorhamnose reductase,PP_0815,R2,1809239.667,0.183593236,-0.736143323
Q88LZ2,Q88LZ2_PSEPK,Rfbd,dTDP-4-dehydrorhamnose reductase,PP_0815,R3,2009247.667,0.212506211,-0.672628372
Q88LZ3,Q88LZ3_PSEPK,Rfba,Glucose-1-phosphate thymidylyltransferase,PP_0815,R1,339452.3333,0.034576678,-1.461216731
Q88LZ3,Q88LZ3_PSEPK,Rfba,Glucose-1-phosphate thymidylyltransferase,PP_0815,R2,299251.3333,0.030366635,-1.517603329
Q88LZ3,Q88LZ3_PSEPK,Rfba,Glucose-1-phosphate thymidylyltransferase,PP_0815,R3,385253.6667,0.040745996,-1.389915064
Q88LZ4,Q88LZ4_PSEPK,Rfbc,"dTDP-4-dehydrorhamnose 3,5-epimerase",PP_0815,R1,17043.72,0.001736077,-2.760431139
Q88LZ4,Q88LZ4_PSEPK,Rfbc,"dTDP-4-dehydrorhamnose 3,5-epimerase",PP_0815,R2,5891.42,0.000597834,-3.223419439
Q88LZ4,Q88LZ4_PSEPK,Rfbc,"dTDP-4-dehydrorhamnose 3,5-epimerase",PP_0815,R3,660.873,6.99E-05,-4.155543835
Q88LZ6,Q88LZ6_PSEPK,Pp_1780,Mannosyltransferase,PP_0815,R1,180337.32,0.018369193,-1.735909918
Q88LZ6,Q88LZ6_PSEPK,Pp_1780,Mannosyltransferase,PP_0815,R2,258964.4667,0.026278511,-1.580399246
Q88LZ6,Q88LZ6_PSEPK,Pp_1780,Mannosyltransferase,PP_0815,R3,224420.291,0.023735603,-1.624599723
Q88LZ7,Q88LZ7_PSEPK,Pp_1779,"Lipopolysaccharide ABC export system, ATP-binding protein",PP_0815,R1,123476.7333,0.012577363,-1.900410398
Q88LZ7,Q88LZ7_PSEPK,Pp_1779,"Lipopolysaccharide ABC export system, ATP-binding protein",PP_0815,R2,95507.13333,0.00969162,-2.013603614
Q88LZ7,Q88LZ7_PSEPK,Pp_1779,"Lipopolysaccharide ABC export system, ATP-binding protein",PP_0815,R3,121584.2333,0.012859243,-1.890784584
Q88LZ9,Q88LZ9_PSEPK,Cpsg,phosphomannomutase,PP_0815,R1,363663.6667,0.037042849,-1.431295616
Q88LZ9,Q88LZ9_PSEPK,Cpsg,phosphomannomutase,PP_0815,R2,278884,0.028299853,-1.548215825
Q88LZ9,Q88LZ9_PSEPK,Cpsg,phosphomannomutase,PP_0815,R3,175568.291,0.018568817,-1.731215763
Q88M00,Q88M00_PSEPK,Pp_1776,mannose-1-phosphate guanylyltransferase,PP_0815,R1,739555.8667,0.075331299,-1.123024543
Q88M00,Q88M00_PSEPK,Pp_1776,mannose-1-phosphate guanylyltransferase,PP_0815,R2,730076.6667,0.074084788,-1.130270955
Q88M00,Q88M00_PSEPK,Pp_1776,mannose-1-phosphate guanylyltransferase,PP_0815,R3,773374.9667,0.081795284,-1.087271734
Q88M03,Q88M03_PSEPK,Rpsa,30S ribosomal protein S1,PP_0815,R1,3714117,0.378320653,-0.422139949
Q88M03,Q88M03_PSEPK,Rpsa,30S ribosomal protein S1,PP_0815,R2,3934991.667,0.399304674,-0.398695607
Q88M03,Q88M03_PSEPK,Rpsa,30S ribosomal protein S1,PP_0815,R3,3417988.667,0.361500393,-0.441891226
Q88M04,KCY_PSEPK,Cmk,Cytidylate kinase,PP_0815,R1,360802.16,0.036751376,-1.434726401
Q88M04,KCY_PSEPK,Cmk,Cytidylate kinase,PP_0815,R2,376217.3333,0.038176787,-1.418200623
Q88M04,KCY_PSEPK,Cmk,Cytidylate kinase,PP_0815,R3,414747.291,0.043865362,-1.357878287
Q88M05,Q88M05_PSEPK,Aroa,3-phosphoshikimate 1-carboxyvinyltransferase,PP_0815,R1,615627.3333,0.062707916,-1.202677636
Q88M05,Q88M05_PSEPK,Aroa,3-phosphoshikimate 1-carboxyvinyltransferase,PP_0815,R2,634724.3333,0.064408877,-1.191054275
Q88M05,Q88M05_PSEPK,Aroa,3-phosphoshikimate 1-carboxyvinyltransferase,PP_0815,R3,612326,0.06476209,-1.188679144
Q88M06,Q88M06_PSEPK,Phea,Bifunctional chorismate mutase/prephenate dehydratase,PP_0815,R1,404131.3333,0.041164893,-1.385473006
Q88M06,Q88M06_PSEPK,Phea,Bifunctional chorismate mutase/prephenate dehydratase,PP_0815,R2,342171.6667,0.034721991,-1.459395378
Q88M06,Q88M06_PSEPK,Phea,Bifunctional chorismate mutase/prephenate dehydratase,PP_0815,R3,433266.3333,0.045824011,-1.338906901
Q88M07,SERC_PSEPK,Serc,Phosphoserine aminotransferase,PP_0815,R1,673071,0.068559138,-1.16393465
Q88M07,SERC_PSEPK,Serc,Phosphoserine aminotransferase,PP_0815,R2,575925.3333,0.058442227,-1.233273241
Q88M07,SERC_PSEPK,Serc,Phosphoserine aminotransferase,PP_0815,R3,560129.6667,0.059241593,-1.227373269
Q88M08,Q88M08_PSEPK,Gyra,DNA gyrase subunit A,PP_0815,R1,607501.1667,0.061880183,-1.208448413
Q88M08,Q88M08_PSEPK,Gyra,DNA gyrase subunit A,PP_0815,R2,577337.5667,0.058585534,-1.232209606
Q88M08,Q88M08_PSEPK,Gyra,DNA gyrase subunit A,PP_0815,R3,566953.3,0.059963289,-1.222114557
Q88M10,UBIG_PSEPK,Ubig,Ubiquinone biosynthesis O-methyltransferase,PP_0815,R1,204514.8267,0.020831919,-1.681270731
Q88M10,UBIG_PSEPK,Ubig,Ubiquinone biosynthesis O-methyltransferase,PP_0815,R2,199126.3,0.020206412,-1.694510799
Q88M10,UBIG_PSEPK,Ubig,Ubiquinone biosynthesis O-methyltransferase,PP_0815,R3,207865.6667,0.021984719,-1.657879082
Q88M11,MUPP_PSEPK,Mupp,N-acetylmuramic acid 6-phosphate phosphatase,PP_0815,R1,202776.9867,0.020654902,-1.684976864
Q88M11,MUPP_PSEPK,Mupp,N-acetylmuramic acid 6-phosphate phosphatase,PP_0815,R2,288447.44,0.029270306,-1.533572735
Q88M11,MUPP_PSEPK,Mupp,N-acetylmuramic acid 6-phosphate phosphatase,PP_0815,R3,274625.4577,0.029045506,-1.536921051
Q88M12,Q88M12_PSEPK,Ycik,Oxidoreductase,PP_0815,R1,318842,0.032477306,-1.488420005
Q88M12,Q88M12_PSEPK,Ycik,Oxidoreductase,PP_0815,R2,223572.3333,0.022687082,-1.644221364
Q88M12,Q88M12_PSEPK,Ycik,Oxidoreductase,PP_0815,R3,223686.6667,0.023658012,-1.626021747
Q88M19,Q88M19_PSEPK,Pp_1756,DUF2059 domain-containing protein,PP_0815,R1,390657.4933,0.039792445,-1.40019937
Q88M19,Q88M19_PSEPK,Pp_1756,DUF2059 domain-containing protein,PP_0815,R2,620691.6667,0.062984907,-1.200763509
Q88M19,Q88M19_PSEPK,Pp_1756,DUF2059 domain-containing protein,PP_0815,R3,532379,0.05630657,-1.249440928
Q88M20,FUMC_PSEPK,Fumc,Fumarate hydratase class II,PP_0815,R1,210881.16,0.021480394,-1.667957748
Q88M20,FUMC_PSEPK,Fumc,Fumarate hydratase class II,PP_0815,R2,356124.4,0.03613785,-1.442037693
Q88M20,FUMC_PSEPK,Fumc,Fumarate hydratase class II,PP_0815,R3,390220.3333,0.041271291,-1.384351949
Q88M23,Q88M23_PSEPK,Pp_1752,Polyphosphate kinase-2-related domain-containing protein,PP_0815,R1,306899,0.03126079,-1.505000056
Q88M23,Q88M23_PSEPK,Pp_1752,Polyphosphate kinase-2-related domain-containing protein,PP_0815,R2,251537.14,0.02552482,-1.593037305
Q88M23,Q88M23_PSEPK,Pp_1752,Polyphosphate kinase-2-related domain-containing protein,PP_0815,R3,348062.6667,0.036812524,-1.434004401
Q88M34,Q88M34_PSEPK,Betx,Choline / betaine / carnitine ABC transporter-substrate binding protein BetX,PP_0815,R1,216482.8,0.022050979,-1.656572133
Q88M34,Q88M34_PSEPK,Betx,Choline / betaine / carnitine ABC transporter-substrate binding protein BetX,PP_0815,R2,230004.4,0.023339778,-1.631903279
Q88M34,Q88M34_PSEPK,Betx,Choline / betaine / carnitine ABC transporter-substrate binding protein BetX,PP_0815,R3,234872.3333,0.024841054,-1.604829982
Q88M42,Q88M42_PSEPK,Mind,Septum site-determining protein MinD,PP_0815,R1,559366.3333,0.05697716,-1.244299206
Q88M42,Q88M42_PSEPK,Mind,Septum site-determining protein MinD,PP_0815,R2,519939,0.052760994,-1.277687029
Q88M42,Q88M42_PSEPK,Mind,Septum site-determining protein MinD,PP_0815,R3,510749.3333,0.054018928,-1.267454036
Q88M43,MINE_PSEPK,Mine,Cell division topological specificity factor,PP_0815,R1,160850.16,0.016384227,-1.785574032
Q88M43,MINE_PSEPK,Mine,Cell division topological specificity factor,PP_0815,R2,263608.3333,0.026749749,-1.572680288
Q88M43,MINE_PSEPK,Mine,Cell division topological specificity factor,PP_0815,R3,246581.6667,0.026079481,-1.583701061
Q88M44,APEB_PSEPK,Apeb,Probable M18 family aminopeptidase 2,PP_0815,R1,212524.6667,0.021647802,-1.664586186
Q88M44,APEB_PSEPK,Apeb,Probable M18 family aminopeptidase 2,PP_0815,R2,203220.6667,0.020621889,-1.685671552
Q88M44,APEB_PSEPK,Apeb,Probable M18 family aminopeptidase 2,PP_0815,R3,208450,0.02204652,-1.656659945
Q88M48,Q88M48_PSEPK,Pp_1726,"ABC transporter, periplasmic binding protein",PP_0815,R1,515947.6667,0.052554526,-1.279389877
Q88M48,Q88M48_PSEPK,Pp_1726,"ABC transporter, periplasmic binding protein",PP_0815,R2,497697,0.050503979,-1.296674401
Q88M48,Q88M48_PSEPK,Pp_1726,"ABC transporter, periplasmic binding protein",PP_0815,R3,590029,0.062403869,-1.204788487
Q88M54,Q88M54_PSEPK,Pp_1720,"Alcohol dehydrogenase, zinc-containing",PP_0815,R1,386636.3333,0.039382849,-1.404692866
Q88M54,Q88M54_PSEPK,Pp_1720,"Alcohol dehydrogenase, zinc-containing",PP_0815,R2,414647.3333,0.042076485,-1.375960547
Q88M54,Q88M54_PSEPK,Pp_1720,"Alcohol dehydrogenase, zinc-containing",PP_0815,R3,387450.3333,0.040978324,-1.387445806
Q88M55,Q88M55_PSEPK,Prc,Tail-specific protease prc,PP_0815,R1,932602.4933,0.094995065,-1.022298957
Q88M55,Q88M55_PSEPK,Prc,Tail-specific protease prc,PP_0815,R2,913785.9333,0.092726751,-1.032794955
Q88M55,Q88M55_PSEPK,Prc,Tail-specific protease prc,PP_0815,R3,967136.6333,0.102288307,-0.990174011
Q88M60,Q88M60_PSEPK,Fklb-ii,Peptidyl-prolyl cis-trans isomerase,PP_0815,R1,986889.8267,0.100524783,-0.997726857
Q88M60,Q88M60_PSEPK,Fklb-ii,Peptidyl-prolyl cis-trans isomerase,PP_0815,R2,980180.8067,0.099464195,-1.002333229
Q88M60,Q88M60_PSEPK,Fklb-ii,Peptidyl-prolyl cis-trans isomerase,PP_0815,R3,1001052.624,0.1058754,-0.975204936
Q88M72,RDGC_PSEPK,Rdgc,Recombination-associated protein RdgC,PP_0815,R1,527153.4933,0.053695954,-1.270058441
Q88M72,RDGC_PSEPK,Rdgc,Recombination-associated protein RdgC,PP_0815,R2,525989.6667,0.053374988,-1.272662211
Q88M72,RDGC_PSEPK,Rdgc,Recombination-associated protein RdgC,PP_0815,R3,475217,0.050260884,-1.298769876
Q88M79,Q88M79_PSEPK,Pp_1695,histidine kinase,PP_0815,R1,143451.7667,0.014612024,-1.835289628
Q88M79,Q88M79_PSEPK,Pp_1695,histidine kinase,PP_0815,R2,45097.28,0.004576262,-2.339489075
Q88M79,Q88M79_PSEPK,Pp_1695,histidine kinase,PP_0815,R3,83861.65767,0.00886955,-2.052098402
Q88M85,Q88M85_PSEPK,Pp_1689,Long-chain fatty acid transporter,PP_0815,R1,35958.02,0.003662691,-2.43619976
Q88M85,Q88M85_PSEPK,Pp_1689,Long-chain fatty acid transporter,PP_0815,R2,49414.94667,0.005014399,-2.299781093
Q88M85,Q88M85_PSEPK,Pp_1689,Long-chain fatty acid transporter,PP_0815,R3,660.873,6.99E-05,-4.155543835
Q88MA8,Q88MA8_PSEPK,Pp_1666,DUF2066 domain-containing protein,PP_0815,R1,179072.3333,0.018240341,-1.738967037
Q88MA8,Q88MA8_PSEPK,Pp_1666,DUF2066 domain-containing protein,PP_0815,R2,165237,0.016767483,-1.775532122
Q88MA8,Q88MA8_PSEPK,Pp_1666,DUF2066 domain-containing protein,PP_0815,R3,162069.3333,0.017141112,-1.765960999
Q88MA9,PUR5_PSEPK,Purm,Phosphoribosylformylglycinamidine cyclo-ligase,PP_0815,R1,541219.3333,0.055128703,-1.258622227
Q88MA9,PUR5_PSEPK,Purm,Phosphoribosylformylglycinamidine cyclo-ligase,PP_0815,R2,529773,0.053758903,-1.269549603
Q88MA9,PUR5_PSEPK,Purm,Phosphoribosylformylglycinamidine cyclo-ligase,PP_0815,R3,530530.3333,0.056111047,-1.250951625
Q88MB1,Q88MB1_PSEPK,Pp_1663,Dehydrogenase,PP_0815,R1,241552.6667,0.0246046,-1.608983693
Q88MB1,Q88MB1_PSEPK,Pp_1663,Dehydrogenase,PP_0815,R2,223597.6667,0.022689652,-1.644172156
Q88MB1,Q88MB1_PSEPK,Pp_1663,Dehydrogenase,PP_0815,R3,207695,0.021966669,-1.658235803
Q88MB6,Q88MB6_PSEPK,Pp_1658,Nucleoprotein/polynucleotide-associated enzyme,PP_0815,R1,139784.1933,0.014238444,-1.846537465
Q88MB6,Q88MB6_PSEPK,Pp_1658,Nucleoprotein/polynucleotide-associated enzyme,PP_0815,R2,105978.8067,0.010754237,-1.968420399
Q88MB6,Q88MB6_PSEPK,Pp_1658,Nucleoprotein/polynucleotide-associated enzyme,PP_0815,R3,108341.1333,0.011458599,-1.94086847
Q88MB8,Q88MB8_PSEPK,Rela,GTP pyrophosphokinase,PP_0815,R1,580535.6667,0.059133472,-1.228166623
Q88MB8,Q88MB8_PSEPK,Rela,GTP pyrophosphokinase,PP_0815,R2,588205.3333,0.059688345,-1.224110466
Q88MB8,Q88MB8_PSEPK,Rela,GTP pyrophosphokinase,PP_0815,R3,566661.3333,0.059932409,-1.222338265
Q88MC0,Q88MC0_PSEPK,Cysm,Cysteine synthase,PP_0815,R1,196896,0.020055863,-1.697758636
Q88MC0,Q88MC0_PSEPK,Cysm,Cysteine synthase,PP_0815,R2,187326.6667,0.01900904,-1.721039818
Q88MC0,Q88MC0_PSEPK,Cysm,Cysteine synthase,PP_0815,R3,182603.6667,0.019312907,-1.714152351
Q88MC7,Q88MC7_PSEPK,Pp_1646,Thioredoxin,PP_0815,R1,319456,0.032539848,-1.48758448
Q88MC7,Q88MC7_PSEPK,Pp_1646,Thioredoxin,PP_0815,R2,292001,0.029630905,-1.528255085
Q88MC7,Q88MC7_PSEPK,Pp_1646,Thioredoxin,PP_0815,R3,273879,0.028966558,-1.538103111
Q88MD2,TTCA_PSEPK,Ttca,tRNA-cytidine(32) 2-sulfurtransferase,PP_0815,R1,45964.19333,0.004681921,-2.329575887
Q88MD2,TTCA_PSEPK,Ttca,tRNA-cytidine(32) 2-sulfurtransferase,PP_0815,R2,42984.97333,0.004361915,-2.360322762
Q88MD2,TTCA_PSEPK,Ttca,tRNA-cytidine(32) 2-sulfurtransferase,PP_0815,R3,36215.591,0.003830308,-2.416766268
Q88MD5,Q88MD5_PSEPK,Fpr-i,ferredoxin--NADP(+) reductase,PP_0815,R1,498874.16,0.050815415,-1.29400452
Q88MD5,Q88MD5_PSEPK,Fpr-i,ferredoxin--NADP(+) reductase,PP_0815,R2,495096.4733,0.05024009,-1.298949591
Q88MD5,Q88MD5_PSEPK,Fpr-i,ferredoxin--NADP(+) reductase,PP_0815,R3,500570.291,0.052942351,-1.276196774
Q88MD8,Q88MD8_PSEPK,Pp_1635,DNA-binding response regulator,PP_0815,R1,1104863.987,0.112541653,-0.948686712
Q88MD8,Q88MD8_PSEPK,Pp_1635,DNA-binding response regulator,PP_0815,R2,967315.28,0.098158661,-1.008071375
Q88MD8,Q88MD8_PSEPK,Pp_1635,DNA-binding response regulator,PP_0815,R3,1023469.358,0.108246285,-0.965587
Q88ME4,RECA_PSEPK,Reca,Protein RecA,PP_0815,R1,525808,0.053558901,-1.27116834
Q88ME4,RECA_PSEPK,Reca,Protein RecA,PP_0815,R2,563134.3333,0.057144256,-1.243027417
Q88ME4,RECA_PSEPK,Reca,Protein RecA,PP_0815,R3,517780.3333,0.054762555,-1.261516294
Q88ME7,MUTS_PSEPK,Muts,DNA mismatch repair protein MutS,PP_0815,R1,127502.6533,0.012987444,-1.886476307
Q88ME7,MUTS_PSEPK,Muts,DNA mismatch repair protein MutS,PP_0815,R2,1039539.5,0.105487639,-0.976798427
Q88ME7,MUTS_PSEPK,Muts,DNA mismatch repair protein MutS,PP_0815,R3,123910.9153,0.013105323,-1.882552279
Q88ME8,Q88ME8_PSEPK,Rpos,RNA polymerase sigma factor RpoS,PP_0815,R1,160224.1933,0.016320466,-1.787267436
Q88ME8,Q88ME8_PSEPK,Rpos,RNA polymerase sigma factor RpoS,PP_0815,R2,65425.78,0.006639104,-2.177890515
Q88ME8,Q88ME8_PSEPK,Rpos,RNA polymerase sigma factor RpoS,PP_0815,R3,108065.291,0.011429425,-1.941975617
Q88MF1,SURE_PSEPK,Sure,5'-nucleotidase SurE,PP_0815,R1,141043.3667,0.014366704,-1.842642863
Q88MF1,SURE_PSEPK,Sure,5'-nucleotidase SurE,PP_0815,R2,88241.14,0.008954301,-2.047968313
Q88MF1,SURE_PSEPK,Sure,5'-nucleotidase SurE,PP_0815,R3,84192.25767,0.008904516,-2.050389689
Q88MF2,TRUD_PSEPK,Trud,tRNA pseudouridine synthase D,PP_0815,R1,36494.02667,0.003717288,-2.429773744
Q88MF2,TRUD_PSEPK,Trud,tRNA pseudouridine synthase D,PP_0815,R2,33258.64667,0.003374933,-2.47173485
Q88MF2,TRUD_PSEPK,Trud,tRNA pseudouridine synthase D,PP_0815,R3,58536.991,0.00619111,-2.20823145
Q88MF3,ISPF_PSEPK,Ispf,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",PP_0815,R1,108838.1667,0.011086276,-1.955214312
Q88MF3,ISPF_PSEPK,Ispf,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",PP_0815,R2,103434.2333,0.010496025,-1.978975124
Q88MF3,ISPF_PSEPK,Ispf,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",PP_0815,R3,93835.86667,0.009924463,-2.003292975
